Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Snhg6	Snhg6	chr1	-	9942025	9944118	42.081348	2.133987	5.585728
Snord87	Snord87	chr1	-	9942470	9942543	12.418919	0.629776	1.648443
Sgk3	Sgk3	chr1	+	9798130	9902570	66.386772	13.714518	35.897850
Cops5	Cops5	chr1	-	10024600	10038159	285.490051	14.591191	38.192547
Cspp1	Cspp1	chr1	+	10038118	10136771	23.065681	3.454397	9.041910
Arfgef1	Arfgef1	chr1	-	10137507	10232670	34.059357	1.727184	4.520917
Sulf1	Sulf1	chr1	+	12692262	12861192	0.149867	0.021319	0.055803
Prex2	Prex2	chr1	+	10993272	11303683	3.402043	0.201562	0.527591
A830018L16Rik	A830018L16Rik	chr1	+	11413563	11975902	0.058479	0.006161	0.016127
Gm39595	Gm39595	chr1	-	13392554	13422408	0.000000	0.000000	0.000000
Ncoa2	Ncoa2	chr1	-	13139105	13374083	63.315350	5.559093	14.550966
Eya1	Eya1	chr1	-	14168953	14310267	0.126555	0.007263	0.019012
Trpa1	Trpa1	chr1	-	14872648	14919014	0.338618	0.017537	0.045904
Kcnb2	Kcnb2	chr1	+	15287157	15723751	0.000000	0.000000	0.000000
Lactb2	Lactb2	chr1	-	13625898	13660605	385.212585	20.542017	53.768879
Xkr9	Xkr9	chr1	+	13668738	13702230	1.394426	0.158509	0.414900
4930444P10Rik	4930444P10Rik	chr1	-	16065974	16093344	0.000000	0.000000	0.000000
Sbspon	Sbspon	chr1	-	15853862	15892722	10.804585	0.547911	1.434162
Terf1	Terf1	chr1	+	15804982	15844052	104.509781	7.764757	20.324306
Tram1	Tram1	chr1	-	13564693	13589910	4370.223145	221.618408	580.087769
Rdh10	Rdh10	chr1	+	16105882	16132550	120.454033	6.108345	15.988638
Stau2	Stau2	chr1	-	16228803	16520182	13.081749	3.327303	8.709239
LOC102634042	LOC102634042	chr1	+	16253587	16263525	0.000000	0.000000	0.000000
Rpl7	Rpl7	chr1	-	16101295	16104433	2559.964600	129.818375	339.800568
Ube2w	Ube2w	chr1	-	16540788	16619415	53.019806	13.891267	36.360493
LOC108167614	LOC108167614	chr1	-	16591021	16596309	1.231983	0.062475	0.163529
D030040B21Rik	D030040B21Rik	chr1	+	16657552	16662278	0.000000	0.000000	0.000000
Tceb1	Tceb1	chr1	-	16641725	16657119	456.051300	39.169895	102.527496
Gdap1	Gdap1	chr1	+	17145373	17164271	0.891823	0.045225	0.118377
Tmem70	Tmem70	chr1	+	16665191	16678275	435.863739	22.135986	57.941105
Pi15	Pi15	chr1	+	17601901	17630939	0.185035	0.009383	0.024561
Gm28154	Gm28154	chr1	-	17615098	17641382	0.000000	0.000000	0.000000
Tfap2b	Tfap2b	chr1	+	19208914	19238845	0.442026	0.027145	0.071053
Ly96	Ly96	chr1	+	16688456	16709605	416.739624	21.152777	55.367550
Gm16070	Gm16070	chr1	-	17676027	17727646	0.000000	0.000000	0.000000
Crispld1	Crispld1	chr1	+	17727029	17767235	1.620602	0.414982	1.086218
Gm28153	Gm28153	chr1	-	17751286	17944776	0.000000	0.000000	0.000000
Efhc1	Efhc1	chr1	+	20951550	20990841	5.622985	0.305708	0.800193
Paqr8	Paqr8	chr1	+	20890622	20939650	1.745468	0.845713	2.213659
Gm4956	Gm4956	chr1	-	21285246	21298312	1.567073	0.079468	0.208008
Tram2	Tram2	chr1	-	21001397	21079225	42.564030	2.158465	5.649797
Khdc1b	Khdc1b	chr1	+	21383556	21386384	0.000000	0.000000	0.000000
Mir30a	Mir30a	chr1	+	23272269	23272339	0.070423	0.003571	0.009348
Tmem14a	Tmem14a	chr1	+	21166436	21230167	2.708912	0.913321	2.390625
Gm32947	Gm32947	chr1	-	21189046	21195335	0.000000	0.000000	0.000000
Gm28836	Gm28836	chr1	-	21207234	21271685	0.000000	0.000000	0.000000
Gsta3	Gsta3	chr1	+	21240585	21265575	0.000000	0.000000	0.000000
Mcm3	Mcm3	chr1	-	20803014	20820213	425.443512	21.574669	56.471851
Rims1	Rims1	chr1	-	22288422	22805724	0.973591	0.049898	0.130609
Ogfrl1	Ogfrl1	chr1	-	23366424	23383210	111.063293	5.664113	14.825856
Gm19673	Gm19673	chr1	-	23391678	23399959	1.928532	0.097798	0.255986
B3gat2	B3gat2	chr1	+	23761926	23847865	2.107440	0.106870	0.279734
Smap1	Smap1	chr1	-	23844825	23922450	135.955414	9.079499	23.765656
Gm26524	Gm26524	chr1	+	23978191	23999887	0.000000	0.000000	0.000000
Sdhaf4	Sdhaf4	chr1	-	23995939	24005640	546.643188	27.720825	72.559464
Col19a1	Col19a1	chr1	-	24257683	24587535	0.000000	0.000000	0.000000
Fam135a	Fam135a	chr1	-	24010758	24100460	39.641098	2.926347	7.659736
LOC108167844	LOC108167844	chr1	+	25830419	25837285	0.430181	0.021815	0.057101
Gm7846	Gm7846	chr1	-	28580381	28580768	38.030930	1.928587	5.048090
Adgrb3	Adgrb3	chr1	-	25067476	25830205	0.780544	0.043181	0.113025
Gm20172	Gm20172	chr1	-	25276404	25277954	0.000000	0.000000	0.000000
Phf3	Phf3	chr1	-	30802342	30873925	45.721760	2.552233	6.680490
Khdrbs2	Khdrbs2	chr1	+	32172687	32705224	0.213926	0.011439	0.029941
Gm9839	Gm9839	chr1	-	32519563	32520999	0.000000	0.000000	0.000000
Gm5415	Gm5415	chr1	-	32543546	32547293	0.000000	0.000000	0.000000
Lmbrd1	Lmbrd1	chr1	+	24678042	24766301	255.212341	29.818886	78.051147
Prim2	Prim2	chr1	-	33453808	33669794	2.349718	3.323419	8.699072
Gm39618	Gm39618	chr1	+	33522521	33530620	0.164871	0.008361	0.021884
1700001G17Rik	1700001G17Rik	chr1	+	33669824	33670712	2.690664	0.136446	0.357149
Gm32229	Gm32229	chr1	-	33714183	33719895	0.000000	0.000000	0.000000
Rab23	Rab23	chr1	+	33719888	33742564	21.110395	1.418093	3.711870
Ptp4a1	Ptp4a1	chr1	-	30940303	30950181	307.446716	17.614483	46.106037
Bag2	Bag2	chr1	-	33745484	33757750	26.281237	1.451735	3.799926
Gm15455	Gm15455	chr1	-	33835899	33838914	0.157493	0.007987	0.020905
Zfp451	Zfp451	chr1	-	33761541	33815456	84.957870	9.708814	25.412891
Bend6	Bend6	chr1	-	33852052	33907934	245.608383	18.255554	47.784046
Gm38471	Gm38471	chr1	-	33873086	33874756	1.986656	0.100745	0.263702
Mir5103	Mir5103	chr1	-	34433121	34433199	7.797468	0.395417	1.035008
Dst	Dst	chr1	+	33908213	34308662	7.849729	3.241358	8.484277
Mir6896	Mir6896	chr1	+	34117359	34117431	27.671232	1.403236	3.672981
LOC108167617	LOC108167617	chr1	-	34166315	34177976	0.000000	0.000000	0.000000
Ccdc115	Ccdc115	chr1	-	34436670	34439672	601.418152	30.498520	79.830101
Imp4	Imp4	chr1	+	34439829	34445747	627.463745	31.819317	83.287292
Amer3	Amer3	chr1	+	34578932	34590944	0.109066	0.013269	0.034733
Cfc1	Cfc1	chr1	+	34535648	34544311	1.143022	0.057964	0.151721
Prss40	Prss40	chr1	-	34536515	34560995	0.048698	0.019605	0.051316
Gm32504	Gm32504	chr1	-	34459009	34459827	1.391012	0.070540	0.184638
Ptpn18	Ptpn18	chr1	+	34459746	34473784	611.112061	32.243687	84.398087
Gm32566	Gm32566	chr1	+	34474787	34485981	16.911524	0.861945	2.256148
4930568A12Rik	4930568A12Rik	chr1	-	34477167	34499219	14.065415	0.867795	2.271460
Prss39	Prss39	chr1	+	34498430	34503062	0.000000	0.000000	0.000000
LOC108167618	LOC108167618	chr1	-	34748272	34757061	0.000000	0.000000	0.000000
Gm32790	Gm32790	chr1	-	34759936	34792553	0.000000	0.000000	0.000000
Arhgef4	Arhgef4	chr1	+	34801722	34812754	32.299191	1.637924	4.287279
Fam168b	Fam168b	chr1	-	34813218	34843050	270.420868	13.814025	36.158310
1110002O04Rik	1110002O04Rik	chr1	+	35869595	35881165	0.000000	0.000000	0.000000
Gm39624	Gm39624	chr1	-	36058718	36066243	7.860017	0.398589	1.043311
Hs6st1	Hs6st1	chr1	+	36068400	36106446	88.269424	4.476231	11.716568
Plekhb2	Plekhb2	chr1	+	34849941	34879585	492.644989	50.545860	132.304169
Ankrd23	Ankrd23	chr1	-	36530193	36536556	17.345032	0.901700	2.360205
Cnnm3	Cnnm3	chr1	+	36511854	36528237	31.509327	1.688745	4.420304
Ankrd39	Ankrd39	chr1	-	36538171	36547440	54.643875	3.216710	8.419762
Fam178b	Fam178b	chr1	-	36562696	36683190	2.884527	0.820997	2.148965
Cox5b	Cox5b	chr1	+	36691487	36693388	958.239014	48.593262	127.193222
Sema4c	Sema4c	chr1	-	36548639	36558381	316.432617	22.757818	59.568752
4933424G06Rik	4933424G06Rik	chr1	+	36714538	36757960	0.000000	0.000000	0.000000
Gm33533	Gm33533	chr1	-	36714602	36744792	0.000000	0.000000	0.000000
Zap70	Zap70	chr1	+	36761798	36782821	1.073950	0.247565	0.648004
Actr1b	Actr1b	chr1	-	36699200	36710017	411.910126	23.956757	62.706985
Vwa3b	Vwa3b	chr1	+	37028812	37187608	0.147707	0.016051	0.042014
Gm39626	Gm39626	chr1	-	37042567	37046351	0.000000	0.000000	0.000000
Gm37020	Gm37020	chr1	-	37132273	37150509	0.000000	0.000000	0.000000
Tmem131	Tmem131	chr1	-	36792189	36939874	52.097061	3.008471	7.874693
Inpp4a	Inpp4a	chr1	+	37299838	37410740	10.312903	6.032402	15.789856
4930439A04Rik	4930439A04Rik	chr1	-	37328916	37334216	0.704947	0.112294	0.293931
Uggt1	Uggt1	chr1	-	36140028	36244302	238.989914	12.693041	33.224129
Mir6897	Mir6897	chr1	-	36144252	36144313	0.000000	0.000000	0.000000
Gm39625	Gm39625	chr1	+	36244383	36250542	0.000000	0.000000	0.000000
Neurl3	Neurl3	chr1	-	36264602	36274674	457.482025	26.138298	68.417191
Arid5a	Arid5a	chr1	+	36307733	36324036	119.052513	6.191837	16.207180
Kansl3	Kansl3	chr1	-	36335730	36369193	57.506924	6.671262	17.462076
Mir6898	Mir6898	chr1	-	36348682	36348758	0.000000	0.000000	0.000000
Fer1l5	Fer1l5	chr1	+	36372183	36422110	24.128088	1.250672	3.273644
Lman2l	Lman2l	chr1	-	36422063	36445272	600.178589	43.231861	113.159721
Gm33401	Gm33401	chr1	+	36461978	36462873	4.334831	0.219824	0.575390
Gm33454	Gm33454	chr1	-	36464718	36471546	11.800347	0.598408	1.566336
Cnnm4	Cnnm4	chr1	+	36471597	36508776	186.046265	9.434593	24.695118
2010300C02Rik	2010300C02Rik	chr1	-	37611676	37720090	0.263322	0.151296	0.396018
LOC102637491	LOC102637491	chr1	+	37614507	37615373	0.000000	0.000000	0.000000
LOC102637336	LOC102637336	chr1	+	37653241	37671961	0.000000	0.000000	0.000000
Gm39628	Gm39628	chr1	+	37684600	37696393	0.000000	0.000000	0.000000
Tsga10	Tsga10	chr1	-	37754570	37866737	20.795357	2.744075	7.182637
Lipt1	Lipt1	chr1	+	37868513	37876298	3.117840	0.485456	1.270684
Mitd1	Mitd1	chr1	-	37878888	37890442	51.337509	5.664458	14.826759
Mrpl30	Mrpl30	chr1	+	37890471	37898338	157.414642	25.666355	67.181870
Txndc9	Txndc9	chr1	-	37983867	37997725	174.727722	13.401429	35.078339
Coa5	Coa5	chr1	-	37417085	37430103	422.107208	21.405481	56.028999
Unc50	Unc50	chr1	+	37430139	37439124	911.658813	54.154755	141.750458
Mgat4a	Mgat4a	chr1	-	37439340	37541047	210.721878	11.320535	29.631582
4930594C11Rik	4930594C11Rik	chr1	-	37485851	37488605	17.592014	0.892109	2.335101
Gm39627	Gm39627	chr1	-	37499037	37499941	0.465286	0.023595	0.061760
Lonrf2	Lonrf2	chr1	-	38793652	38836715	0.074758	0.003791	0.009923
Gm35171	Gm35171	chr1	+	38980806	38981810	0.000000	0.000000	0.000000
Chst10	Chst10	chr1	-	38863872	38898263	35.238064	1.911549	5.003495
Eif5b	Eif5b	chr1	+	37998010	38055579	117.774658	5.972471	15.632987
Gm34448	Gm34448	chr1	-	38023490	38030460	0.657375	0.033336	0.087258
Rev1	Rev1	chr1	-	38052786	38129920	24.783638	1.609136	4.211926
Npas2	Npas2	chr1	+	39193715	39363240	0.050253	0.044536	0.116573
Pdcl3	Pdcl3	chr1	+	38987814	38997236	659.587341	33.448338	87.551262
Snord89	Snord89	chr1	-	39548747	39548840	2.989362	0.151594	0.396797
Cnot11	Cnot11	chr1	+	39535802	39546881	45.123028	2.288234	5.989470
Gm3646	Gm3646	chr1	-	39804141	39805332	0.000000	0.000000	0.000000
Creg2	Creg2	chr1	-	39618406	39651182	2.798393	0.141909	0.371449
D930019O06Rik	D930019O06Rik	chr1	+	39650106	39658419	0.089203	0.007732	0.020240
Rnf149	Rnf149	chr1	-	39551294	39577438	65.943222	5.731927	15.003362
Gm16894	Gm16894	chr1	-	40076212	40085851	5.483683	0.278083	0.727884
Il1r2	Il1r2	chr1	+	40083308	40125230	0.935060	0.655908	1.716844
Il1r1	Il1r1	chr1	+	40225014	40316201	1.125665	0.421886	1.104290
Map4k4	Map4k4	chr1	+	39900912	40026310	34.687210	1.903606	4.982702
Rpl31	Rpl31	chr1	+	39367851	39371911	606.341858	36.148571	94.619148
Tbc1d8	Tbc1d8	chr1	-	39371495	39478775	174.032562	11.782854	30.841707
Gm35801	Gm35801	chr1	-	40572183	40580519	0.000000	0.000000	0.000000
Slc9a4	Slc9a4	chr1	+	40579713	40630731	0.499308	0.027393	0.071700
Il1rl1	Il1rl1	chr1	+	40404864	40465418	9.049900	2.144498	5.613240
Il18rap	Il18rap	chr1	+	40515362	40551707	2.798760	0.145121	0.379856
Slc9a2	Slc9a2	chr1	+	40681712	40768885	3.389064	0.171863	0.449852
Gm37915	Gm37915	chr1	+	40770324	40785367	0.117032	0.025817	0.067575
Mfsd9	Mfsd9	chr1	-	40772040	40790657	52.568844	2.665819	6.977800
Tmem182	Tmem182	chr1	+	40805573	40856887	2.535714	0.183977	0.481561
Pantr2	Pantr2	chr1	-	42707061	42713454	0.000000	0.000000	0.000000
Pou3f3	Pou3f3	chr1	+	42697146	42700210	1.891354	0.095912	0.251052
2900092D14Rik	2900092D14Rik	chr1	+	42700336	42703176	1.637452	0.083037	0.217350
Il1rl2	Il1rl2	chr1	+	40324438	40367555	213.506683	16.077837	42.083855
Pantr1	Pantr1	chr1	-	42648200	42694825	10.131868	0.513797	1.344868
Gm42411	Gm42411	chr1	+	42682365	42696565	0.207809	0.014260	0.037326
Gpr45	Gpr45	chr1	+	42952872	43035451	0.007456	0.005360	0.014030
Mrps9	Mrps9	chr1	+	42851233	42905683	43.411140	8.939110	23.398184
Fhl2	Fhl2	chr1	-	43123071	43198299	0.516451	0.028464	0.074505
Gm8210	Gm8210	chr1	+	43189057	43189765	0.211566	0.010729	0.028083
Nck2	Nck2	chr1	+	43445751	43570518	0.209009	0.010599	0.027743
LOC102632770	LOC102632770	chr1	+	43887980	43889727	10.685926	0.541894	1.418412
Tgfbrap1	Tgfbrap1	chr1	-	43047265	43098637	193.707733	10.771022	28.193230
Gm28782	Gm28782	chr1	+	43056056	43057134	0.593600	0.030102	0.078792
LOC108167597	LOC108167597	chr1	+	43092280	43093842	0.223103	0.011314	0.029614
AI597479	AI597479	chr1	+	43098710	43115946	144.271042	7.316130	19.150023
Uxs1	Uxs1	chr1	-	43747850	43827819	142.349609	8.802918	23.041704
Ccdc168	Ccdc168	chr1	-	44055869	44082447	0.000000	0.000000	0.000000
Tex30	Tex30	chr1	-	44086613	44102495	80.525879	4.520210	11.831684
Tpp2	Tpp2	chr1	+	43933865	44003000	266.274261	13.957730	36.534462
Kdelc1	Kdelc1	chr1	-	44106546	44118926	105.554672	6.194223	16.213425
Bivm	Bivm	chr1	+	44118962	44144771	47.298450	2.896993	7.582901
Col3a1	Col3a1	chr1	+	45311538	45349706	1.666607	0.084515	0.221219
Col5a2	Col5a2	chr1	-	45374331	45503282	4.753590	0.241059	0.630975
Gulp1	Gulp1	chr1	+	44551497	44796838	0.089188	0.213443	0.558688
4930521E06Rik	4930521E06Rik	chr1	-	44739675	44744949	0.000000	0.000000	0.000000
Ercc5	Ercc5	chr1	+	44146981	44181260	92.524445	5.961113	15.603256
Wdr75	Wdr75	chr1	+	45795153	45823638	75.777596	5.586763	14.623394
Tmeff2	Tmeff2	chr1	+	50927523	51187270	23.231207	1.178078	3.083627
Nabp1	Nabp1	chr1	-	51465806	51478414	14.175976	1.657150	4.337602
9330175M20Rik	9330175M20Rik	chr1	-	51218386	51333779	0.000000	0.000000	0.000000
Sdpr	Sdpr	chr1	+	51289126	51302960	86.263176	4.374492	11.450266
Dnah7c	Dnah7c	chr1	+	46424245	46807477	0.245876	0.014811	0.038768
Slc39a10	Slc39a10	chr1	-	46807544	46925773	204.007904	15.258974	39.940475
Slc40a1	Slc40a1	chr1	-	45908070	45926536	2878.811035	150.879318	394.927734
Gm33795	Gm33795	chr1	+	51916287	51919988	0.545401	0.027658	0.072395
Gm31812	Gm31812	chr1	-	52107293	52113890	4.788764	0.242843	0.635643
Stat4	Stat4	chr1	+	51987106	52107189	1.678378	0.180514	0.472496
Myo1b	Myo1b	chr1	-	51749758	51915978	188.917816	12.119117	31.721876
Gm553	Gm553	chr1	+	52504495	52520703	0.250575	0.012707	0.033260
Nab1	Nab1	chr1	-	52455849	52500448	18.287708	0.978003	2.559930
Gls	Gls	chr1	-	52163449	52233719	9.509225	1.722286	4.508097
Mfsd6	Mfsd6	chr1	-	52656299	52727462	4.512982	0.352328	0.922222
Tmem194b	Tmem194b	chr1	+	52568535	52651919	14.156905	2.164953	5.666781
Gm28178	Gm28178	chr1	-	52570014	52580292	0.000000	0.000000	0.000000
Stat1	Stat1	chr1	+	52119438	52161865	356.910583	19.791515	51.804436
Inpp1	Inpp1	chr1	-	52785425	52817688	32.965843	3.799701	9.945746
1700019A02Rik	1700019A02Rik	chr1	-	53158573	53188650	0.082399	0.009662	0.025290
1700019D03Rik	1700019D03Rik	chr1	-	52922320	52991340	2.315161	0.571795	1.496676
Hibch	Hibch	chr1	+	52845038	52920986	92.403152	4.685857	12.265265
Asnsd1	Asnsd1	chr1	-	53344617	53352752	184.441849	9.627167	25.199179
Pms1	Pms1	chr1	-	53189187	53297028	43.677437	2.350136	6.151498
Ormdl1	Ormdl1	chr1	+	53297095	53310245	342.061768	17.346296	45.404057
Osgepl1	Osgepl1	chr1	+	53312892	53326343	60.564926	4.465219	11.687745
Ccdc150	Ccdc150	chr1	+	54250661	54368727	0.000000	0.000000	0.000000
Hecw2	Hecw2	chr1	-	53806872	54195034	0.546229	0.033249	0.087029
Mir7681	Mir7681	chr1	+	53849424	53849495	0.000000	0.000000	0.000000
Dnah7a	Dnah7a	chr1	-	53396995	53708118	0.000000	0.000000	0.000000
Gm32311	Gm32311	chr1	+	53704477	53760971	0.927248	0.132090	0.345746
Stk17b	Stk17b	chr1	-	53755512	53785215	336.239777	17.135931	44.853424
Gtf3c3	Gtf3c3	chr1	-	54395877	54439026	108.814438	5.518089	14.443640
Pgap1	Pgap1	chr1	-	54473000	54557684	10.468097	0.530848	1.389498
Ankrd44	Ankrd44	chr1	-	54645340	54926732	399.015594	26.255716	68.724525
4930444A19Rik	4930444A19Rik	chr1	+	54681198	54766354	1.178758	0.083812	0.219379
Coq10b	Coq10b	chr1	+	55052770	55072702	151.717270	7.709299	20.179148
Sf3b1	Sf3b1	chr1	-	54985169	55027493	436.937317	30.787096	80.585442
Rftn2	Rftn2	chr1	-	55170159	55227065	2.387703	0.437571	1.145346
Gm10561	Gm10561	chr1	+	55226661	55235534	0.085656	0.005614	0.014694
Mars2	Mars2	chr1	+	55237177	55240058	32.827202	1.664700	4.357366
Boll	Boll	chr1	-	55248711	55364059	0.888829	0.083941	0.219715
Mob4	Mob4	chr1	+	55131245	55154899	296.323425	15.039617	39.366306
Hspd1	Hspd1	chr1	-	55077834	55088217	873.365662	48.371052	126.611572
Hspe1	Hspe1	chr1	+	55088148	55091317	763.810547	38.733601	101.385483
Gm32949	Gm32949	chr1	+	55888972	55917219	0.327320	0.016599	0.043447
Satb2	Satb2	chr1	-	56793981	56980448	0.956444	0.054260	0.142025
9130024F11Rik	9130024F11Rik	chr1	+	56971469	56975196	0.332013	0.016837	0.044070
1700066M21Rik	1700066M21Rik	chr1	+	57377595	57385423	53.067951	3.054263	7.994555
LOC108167625	LOC108167625	chr1	-	55404264	55405956	1.397805	0.070884	0.185540
Plcl1	Plcl1	chr1	+	55405946	55754285	81.418983	4.128839	10.807265
Gm6644	Gm6644	chr1	-	55443695	55445063	34.684441	1.758883	4.603889
Gm39642	Gm39642	chr1	-	55502042	55506499	1.569111	0.079571	0.208278
Tyw5	Tyw5	chr1	-	57388235	57406674	27.719473	1.856248	4.858744
9430016H08Rik	9430016H08Rik	chr1	+	57406548	57415958	139.683411	7.083486	18.541077
Spats2l	Spats2l	chr1	+	57774162	57948398	0.340964	0.194023	0.507856
Kctd18	Kctd18	chr1	-	57955101	57970084	38.389542	3.699370	9.683127
Sgol2a	Sgol2a	chr1	+	57985340	58026277	0.389085	0.043134	0.112903
Aox1	Aox1	chr1	+	58029806	58106410	0.142002	0.009339	0.024445
Aox3	Aox3	chr1	+	58113135	58200452	0.206449	0.018440	0.048268
Gm39643	Gm39643	chr1	-	58115415	58140751	0.000000	0.000000	0.000000
Aox4	Aox4	chr1	+	58210397	58268600	0.059172	0.003161	0.008274
Clk1	Clk1	chr1	-	58411988	58424088	355.104004	27.529703	72.059196
Bzw1	Bzw1	chr1	+	58393136	58407354	1297.396729	92.792618	242.885361
Gm20257	Gm20257	chr1	+	58652641	58655831	15.224359	0.772043	2.020827
Als2cr12	Als2cr12	chr1	-	58656926	58696009	0.466599	0.047141	0.123393
Ppil3	Ppil3	chr1	-	58430993	58445527	32.841534	5.930327	15.522675
Nif3l1	Nif3l1	chr1	+	58445156	58462276	126.910995	8.658221	22.662956
Orc2	Orc2	chr1	-	58462771	58505109	115.995499	5.905878	15.458678
Gm15834	Gm15834	chr1	+	58505135	58538839	1.041833	0.058748	0.153773
Fam126b	Fam126b	chr1	-	58522806	58586333	49.983227	2.622813	6.865233
Ndufb3	Ndufb3	chr1	+	58586397	58595964	370.577332	18.792349	49.189114
Cdk15	Cdk15	chr1	+	59256861	59352612	1.099474	0.127495	0.333718
Fzd7	Fzd7	chr1	+	59482147	59486955	59.932835	3.039254	7.955270
Trak2	Trak2	chr1	-	58900449	58973482	56.319401	3.458457	9.052537
Stradb	Stradb	chr1	+	58973527	58995126	351.568665	18.229877	47.716839
Als2cr11b	Als2cr11b	chr1	-	58994773	59022925	0.334652	0.016971	0.044421
Tmem237	Tmem237	chr1	-	59100584	59120695	166.034775	10.963673	28.697495
Mpp4	Mpp4	chr1	-	59120935	59163389	0.106038	0.005567	0.014571
Als2	Als2	chr1	-	59162756	59237231	42.588047	2.791088	7.305692
Cflar	Cflar	chr1	+	58711307	58759209	130.177460	10.666053	27.918472
Gm39646	Gm39646	chr1	-	58767583	58791874	0.000000	0.000000	0.000000
Casp8	Casp8	chr1	+	58795228	58847503	751.787354	65.086617	170.364685
Nop58	Nop58	chr1	+	59684951	59711510	185.275604	10.122285	26.495155
Snord70	Snord70	chr1	+	59691958	59692010	0.000000	0.000000	0.000000
Snord11	Snord11	chr1	+	59704808	59704870	0.000000	0.000000	0.000000
Gm973	Gm973	chr1	+	59516264	59636417	0.381875	0.056194	0.147089
Gm39649	Gm39649	chr1	-	59532995	59537221	0.000000	0.000000	0.000000
Gm28411	Gm28411	chr1	-	59542117	59548804	0.000000	0.000000	0.000000
Gm39648	Gm39648	chr1	-	59582482	59596208	0.055062	0.004260	0.011150
Gm33833	Gm33833	chr1	-	59612058	59619439	0.000000	0.000000	0.000000
Sumo1	Sumo1	chr1	-	59639434	59670834	1259.097900	63.850121	167.128143
Bmpr2	Bmpr2	chr1	+	59764270	59878081	90.960342	4.806653	12.581450
Ica1l	Ica1l	chr1	-	59989068	60043512	0.804155	0.071344	0.186744
Fam117b	Fam117b	chr1	+	59913006	59985348	136.767441	6.935614	18.154020
Wdr12	Wdr12	chr1	-	60076868	60098500	114.754326	6.704219	17.548344
Carf	Carf	chr1	+	60098221	60153953	18.983892	1.190282	3.115572
Nbeal1	Nbeal1	chr1	+	60178625	60338328	16.409800	1.265668	3.312895
Cyp20a1	Cyp20a1	chr1	+	60343300	60388060	356.588623	18.112366	47.409252
Gm11578	Gm11578	chr1	-	60591420	60593335	0.000000	0.000000	0.000000
Cd28	Cd28	chr1	+	60746388	60773359	4.780403	0.242419	0.634534
Icos	Icos	chr1	+	60960773	61000322	1.651526	0.184323	0.482467
Gm38137	Gm38137	chr1	+	60860958	60894365	1.464644	0.205378	0.537577
Gm39650	Gm39650	chr1	+	60887089	60887534	0.000000	0.000000	0.000000
Abi2	Abi2	chr1	+	60408998	60481945	111.450172	7.205373	18.860117
Raph1	Raph1	chr1	-	60471730	60567074	5.482026	0.438962	1.148985
