Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Map4k4	Map4k4	chr1	+	39900912	40026310	37.928478	1.636775	4.159209
Il18rap	Il18rap	chr1	+	40515362	40551707	2.820964	0.124998	0.317633
Il1rl1	Il1rl1	chr1	+	40404864	40465418	9.387359	1.770779	4.499727
Slc9a2	Slc9a2	chr1	+	40681712	40768885	4.440596	0.179951	0.457274
Il1rl2	Il1rl2	chr1	+	40324438	40367555	261.424896	15.877789	40.347046
Gm37915	Gm37915	chr1	+	40770324	40785367	0.162618	0.028666	0.072844
Mfsd9	Mfsd9	chr1	-	40772040	40790657	46.657993	1.890775	4.804647
Tmem182	Tmem182	chr1	+	40805573	40856887	5.681487	0.253444	0.644026
Gm28175	Gm28175	chr1	+	42257852	42310010	0.086316	0.005214	0.013249
LOC108167620	LOC108167620	chr1	-	42331816	42350940	0.995726	0.040351	0.102536
Gm36678	Gm36678	chr1	-	42399266	42427644	0.000000	0.000000	0.000000
Gm29260	Gm29260	chr1	+	41743022	41939598	0.035332	0.026389	0.067058
Pou3f3	Pou3f3	chr1	+	42697146	42700210	2.684829	0.108800	0.276473
Pantr2	Pantr2	chr1	-	42707061	42713454	1.477322	0.059867	0.152129
2900092D14Rik	2900092D14Rik	chr1	+	42700336	42703176	3.873636	0.156976	0.398891
Gm30248	Gm30248	chr1	-	42598931	42641594	0.044076	0.008442	0.021452
Pantr1	Pantr1	chr1	-	42648200	42694825	49.575092	2.008988	5.105039
Gm42411	Gm42411	chr1	+	42682365	42696565	0.594602	0.032606	0.082855
Gpr45	Gpr45	chr1	+	42952872	43035451	0.014473	0.008315	0.021129
Mrps9	Mrps9	chr1	+	42851233	42905683	70.415482	11.584242	29.436714
1500015O10Rik	1500015O10Rik	chr1	+	43730602	43742564	0.610360	0.024734	0.062852
Fhl2	Fhl2	chr1	-	43123071	43198299	1.551116	0.068317	0.173599
Gm8210	Gm8210	chr1	+	43189057	43189765	0.551481	0.022348	0.056789
Tgfbrap1	Tgfbrap1	chr1	-	43047265	43098637	170.569214	7.785597	19.783979
Gm28782	Gm28782	chr1	+	43056056	43057134	1.244800	0.050444	0.128184
LOC108167597	LOC108167597	chr1	+	43092280	43093842	0.199371	0.008079	0.020530
AI597479	AI597479	chr1	+	43098710	43115946	183.068558	7.418695	18.851646
LOC102632770	LOC102632770	chr1	+	43887980	43889727	8.099543	0.328227	0.834058
Uxs1	Uxs1	chr1	-	43747850	43827819	133.428909	6.817856	17.324852
Mettl21c	Mettl21c	chr1	-	44009399	44042588	0.138390	0.006657	0.016915
Ccdc168	Ccdc168	chr1	-	44055869	44082447	0.023860	0.000967	0.002457
Tpp2	Tpp2	chr1	+	43933865	44003000	300.035614	12.584969	31.979662
Tex30	Tex30	chr1	-	44086613	44102495	190.618896	8.585452	21.816490
Kdelc1	Kdelc1	chr1	-	44106546	44118926	111.334389	5.245324	13.328891
Bivm	Bivm	chr1	+	44118962	44144771	53.278637	2.592818	6.588610
Col3a1	Col3a1	chr1	+	45311538	45349706	2.830518	0.114704	0.291475
Ercc5	Ercc5	chr1	+	44146981	44181260	113.496613	5.843262	14.848311
Col5a2	Col5a2	chr1	-	45374331	45503282	4.133938	0.167524	0.425696
Gulp1	Gulp1	chr1	+	44551497	44796838	0.226437	0.433064	1.100459
4930521E06Rik	4930521E06Rik	chr1	-	44739675	44744949	0.000000	0.000000	0.000000
Wdr75	Wdr75	chr1	+	45795153	45823638	107.967010	6.360232	16.161985
Dnah7b	Dnah7b	chr1	+	46065794	46373551	0.000000	0.000000	0.000000
Gm31046	Gm31046	chr1	-	46221792	46233437	0.000000	0.000000	0.000000
Slc40a1	Slc40a1	chr1	-	45908070	45926536	2954.713623	123.747871	314.455688
LOC108167624	LOC108167624	chr1	+	50900542	50914773	1.509781	0.061183	0.155471
Tmeff2	Tmeff2	chr1	+	50927523	51187270	46.979633	1.903809	4.837769
Dnah7c	Dnah7c	chr1	+	46424245	46807477	0.277136	0.013341	0.033900
Slc39a10	Slc39a10	chr1	-	46807544	46925773	198.993591	11.881120	30.191111
9330175M20Rik	9330175M20Rik	chr1	-	51218386	51333779	0.000000	0.000000	0.000000
Sdpr	Sdpr	chr1	+	51289126	51302960	150.774475	6.110006	15.526134
Nabp1	Nabp1	chr1	-	51465806	51478414	73.881401	6.862280	17.437738
Stat4	Stat4	chr1	+	51987106	52107189	1.843021	0.162782	0.413644
Gm31812	Gm31812	chr1	-	52107293	52113890	6.699625	0.271497	0.689900
Myo1b	Myo1b	chr1	-	51749758	51915978	191.424377	9.790933	24.879736
Stat1	Stat1	chr1	+	52119438	52161865	393.034668	17.952810	45.619881
Gls	Gls	chr1	-	52163449	52233719	17.611301	2.531835	6.433646
Gm553	Gm553	chr1	+	52504495	52520703	0.337165	0.013663	0.034720
Nab1	Nab1	chr1	-	52455849	52500448	26.054399	1.221875	3.104908
Tmem194b	Tmem194b	chr1	+	52568535	52651919	17.345802	2.117650	5.381159
Gm28178	Gm28178	chr1	-	52570014	52580292	0.000000	0.000000	0.000000
Mfsd6	Mfsd6	chr1	-	52656299	52727462	5.654623	0.353102	0.897266
Inpp1	Inpp1	chr1	-	52785425	52817688	45.833389	4.433289	11.265430
1700019D03Rik	1700019D03Rik	chr1	-	52922320	52991340	5.210904	0.920100	2.338067
Hibch	Hibch	chr1	+	52845038	52920986	138.781830	5.624014	14.291181
Osgepl1	Osgepl1	chr1	+	53312892	53326343	69.267532	4.104270	10.429358
1700019A02Rik	1700019A02Rik	chr1	-	53158573	53188650	0.463189	0.024243	0.061604
Pms1	Pms1	chr1	-	53189187	53297028	62.836025	2.703200	6.869100
Ormdl1	Ormdl1	chr1	+	53297095	53310245	383.154388	15.527001	39.455662
Asnsd1	Asnsd1	chr1	-	53344617	53352752	248.996262	10.391444	26.405697
Ccdc150	Ccdc150	chr1	+	54250661	54368727	0.035710	0.011999	0.030491
Hecw2	Hecw2	chr1	-	53806872	54195034	1.630237	0.079321	0.201562
Mir7681	Mir7681	chr1	+	53849424	53849495	0.000000	0.000000	0.000000
Dnah7a	Dnah7a	chr1	-	53396995	53708118	0.000000	0.000000	0.000000
Gm32311	Gm32311	chr1	+	53704477	53760971	2.117593	0.241061	0.612561
Stk17b	Stk17b	chr1	-	53755512	53785215	513.370667	20.919874	53.159485
Gtf3c3	Gtf3c3	chr1	-	54395877	54439026	110.455917	4.476130	11.374295
Pgap1	Pgap1	chr1	-	54473000	54557684	13.268551	0.537697	1.366341
Ankrd44	Ankrd44	chr1	-	54645340	54926732	451.750763	23.820217	60.529549
4930444A19Rik	4930444A19Rik	chr1	+	54681198	54766354	2.619865	0.148858	0.378264
Sf3b1	Sf3b1	chr1	-	54985169	55027493	647.660461	36.631557	93.084442
Mars2	Mars2	chr1	+	55237177	55240058	60.616932	2.456449	6.242082
Coq10b	Coq10b	chr1	+	55052770	55072702	297.242981	12.087136	30.714617
Hspd1	Hspd1	chr1	-	55077834	55088217	1212.247803	53.658451	136.351471
Hspe1	Hspe1	chr1	+	55088148	55091317	1020.719543	41.363777	105.109489
Boll	Boll	chr1	-	55248711	55364059	1.277388	0.060672	0.154173
Mob4	Mob4	chr1	+	55131245	55154899	362.562317	14.706698	37.371189
Rftn2	Rftn2	chr1	-	55170159	55227065	6.082587	0.885661	2.250552
Gm10561	Gm10561	chr1	+	55226661	55235534	0.853101	0.044681	0.113538
Satb2	Satb2	chr1	-	56793981	56980448	1.300052	0.059006	0.149940
9130024F11Rik	9130024F11Rik	chr1	+	56971469	56975196	1.335294	0.054112	0.137503
LOC108167625	LOC108167625	chr1	-	55404264	55405956	1.074978	0.043563	0.110697
Plcl1	Plcl1	chr1	+	55405946	55754285	54.012489	2.188810	5.561984
Gm6644	Gm6644	chr1	-	55443695	55445063	38.626003	1.565286	3.977547
Gm39642	Gm39642	chr1	-	55502042	55506499	4.100846	0.166183	0.422288
4930558J18Rik	4930558J18Rik	chr1	-	57359222	57377544	0.940546	0.038115	0.096854
1700066M21Rik	1700066M21Rik	chr1	+	57377595	57385423	54.609741	2.721458	6.915496
Tyw5	Tyw5	chr1	-	57388235	57406674	37.941391	2.077424	5.278942
9430016H08Rik	9430016H08Rik	chr1	+	57406548	57415958	158.520325	6.423900	16.323769
Spats2l	Spats2l	chr1	+	57774162	57948398	0.679557	0.310598	0.789260
Sgol2a	Sgol2a	chr1	+	57985340	58026277	1.654988	0.146616	0.372566
Kctd18	Kctd18	chr1	-	57955101	57970084	43.870148	3.482516	8.849421
Aox1	Aox1	chr1	+	58029806	58106410	0.753827	0.039618	0.100673
Aox3	Aox3	chr1	+	58113135	58200452	0.522016	0.037261	0.094684
Gm39643	Gm39643	chr1	-	58115415	58140751	0.000000	0.000000	0.000000
Bzw1	Bzw1	chr1	+	58393136	58407354	1884.750244	107.810516	273.957275
Clk1	Clk1	chr1	-	58411988	58424088	911.770630	60.994869	154.994049
Gm20257	Gm20257	chr1	+	58652641	58655831	14.087606	0.570888	1.450684
Als2cr12	Als2cr12	chr1	-	58656926	58696009	0.451300	0.043595	0.110780
Ppil3	Ppil3	chr1	-	58430993	58445527	33.787205	4.728239	12.014928
Nif3l1	Nif3l1	chr1	+	58445156	58462276	131.359756	6.992227	17.767946
Orc2	Orc2	chr1	-	58462771	58505109	148.026398	6.132551	15.583424
Gm15834	Gm15834	chr1	+	58505135	58538839	0.824515	0.038077	0.096758
Fam126b	Fam126b	chr1	-	58522806	58586333	55.612804	2.329668	5.919919
Ndufb3	Ndufb3	chr1	+	58586397	58595964	446.405334	18.090191	45.968983
Cflar	Cflar	chr1	+	58711307	58759209	194.312927	12.791827	32.505310
Gm39646	Gm39646	chr1	-	58767583	58791874	0.000000	0.000000	0.000000
Casp8	Casp8	chr1	+	58795228	58847503	878.601746	60.784286	154.458939
Gm28802	Gm28802	chr1	-	58849791	58896695	0.323542	0.013111	0.033317
Trak2	Trak2	chr1	-	58900449	58973482	97.933495	4.824211	12.258801
Stradb	Stradb	chr1	+	58973527	58995126	365.293060	15.191771	38.603806
Als2cr11b	Als2cr11b	chr1	-	58994773	59022925	0.715048	0.028977	0.073633
Tmem237	Tmem237	chr1	-	59100584	59120695	186.397064	9.804171	24.913378
Cdk15	Cdk15	chr1	+	59256861	59352612	0.927632	0.085636	0.217610
Mpp4	Mpp4	chr1	-	59120935	59163389	0.036713	0.001540	0.003914
Als2	Als2	chr1	-	59162756	59237231	50.976654	3.049063	7.747973
Gm33667	Gm33667	chr1	+	59237378	59239022	0.000000	0.000000	0.000000
Fzd7	Fzd7	chr1	+	59482147	59486955	70.273865	2.847788	7.236513
Gm973	Gm973	chr1	+	59516264	59636417	0.753209	0.084815	0.215522
Gm39649	Gm39649	chr1	-	59532995	59537221	0.000000	0.000000	0.000000
Gm28411	Gm28411	chr1	-	59542117	59548804	0.000000	0.000000	0.000000
Gm39648	Gm39648	chr1	-	59582482	59596208	0.000000	0.000000	0.000000
Gm33833	Gm33833	chr1	-	59612058	59619439	0.000000	0.000000	0.000000
Sumo1	Sumo1	chr1	-	59639434	59670834	1582.554688	64.131660	162.964951
Nop58	Nop58	chr1	+	59684951	59711510	293.228119	12.797569	32.519901
Snord70	Snord70	chr1	+	59691958	59692010	2.000000	0.081048	0.205952
Snord11	Snord11	chr1	+	59704808	59704870	0.000000	0.000000	0.000000
Bmpr2	Bmpr2	chr1	+	59764270	59878081	98.340485	4.152082	10.550855
Ica1l	Ica1l	chr1	-	59989068	60043512	2.176749	0.151875	0.385929
Fam117b	Fam117b	chr1	+	59913006	59985348	173.746109	7.040911	17.891659
Wdr12	Wdr12	chr1	-	60076868	60098500	157.290024	7.292369	18.530636
Carf	Carf	chr1	+	60098221	60153953	24.133408	1.229207	3.123537
Nbeal1	Nbeal1	chr1	+	60178625	60338328	22.181812	1.362007	3.460997
Cyp20a1	Cyp20a1	chr1	+	60343300	60388060	331.113098	13.494031	34.289680
Gm11578	Gm11578	chr1	-	60591420	60593335	0.432175	0.017514	0.044504
Abi2	Abi2	chr1	+	60408998	60481945	122.962624	6.128131	15.572192
