Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Snhg6	Snhg6	chr1	-	9942025	9944118	52.159672	2.287172	5.867589
Snord87	Snord87	chr1	-	9942470	9942543	9.054054	0.397015	1.018516
Ppp1r42	Ppp1r42	chr1	-	9968622	10013541	6.654050	1.296095	3.325045
Sgk3	Sgk3	chr1	+	9798130	9902570	105.298775	18.867043	48.402142
Gm30898	Gm30898	chr1	+	11979540	11991123	0.000000	0.000000	0.000000
Prex2	Prex2	chr1	+	10993272	11303683	6.192228	0.312941	0.802829
Cops5	Cops5	chr1	-	10024600	10038159	417.369080	18.536554	47.554298
Cspp1	Cspp1	chr1	+	10038118	10136771	21.604055	2.809619	7.207891
Arfgef1	Arfgef1	chr1	-	10137507	10232670	43.049419	1.887693	4.842751
A830018L16Rik	A830018L16Rik	chr1	+	11413563	11975902	7.492549	1.298932	3.332324
Sulf1	Sulf1	chr1	+	12692262	12861192	316.738403	45.991173	117.987289
Ncoa2	Ncoa2	chr1	-	13139105	13374083	57.505157	4.394711	11.274339
Tram1	Tram1	chr1	-	13564693	13589910	2975.077881	130.455490	334.674896
Eya1	Eya1	chr1	-	14168953	14310267	0.983114	0.050754	0.130206
Lactb2	Lactb2	chr1	-	13625898	13660605	409.760712	18.893929	48.471119
Xkr9	Xkr9	chr1	+	13668738	13702230	1.612454	0.158493	0.406602
Terf1	Terf1	chr1	+	15804982	15844052	108.001526	6.949144	17.827568
Sbspon	Sbspon	chr1	-	15853862	15892722	63.045124	2.764493	7.092124
4930444P10Rik	4930444P10Rik	chr1	-	16065974	16093344	12.526231	1.001913	2.570342
Rpl7	Rpl7	chr1	-	16101295	16104433	2625.091064	115.108772	295.303894
Rdh10	Rdh10	chr1	+	16105882	16132550	316.219604	13.866052	35.572437
Stau2	Stau2	chr1	-	16228803	16520182	22.212452	4.848757	12.439164
LOC102634042	LOC102634042	chr1	+	16253587	16263525	0.000000	0.000000	0.000000
Ube2w	Ube2w	chr1	-	16540788	16619415	69.160629	13.705652	35.160934
LOC108167614	LOC108167614	chr1	-	16591021	16596309	2.330101	0.102174	0.262120
D030040B21Rik	D030040B21Rik	chr1	+	16657552	16662278	0.231349	0.010145	0.026025
Tceb1	Tceb1	chr1	-	16641725	16657119	547.768005	41.397121	106.201569
Tmem70	Tmem70	chr1	+	16665191	16678275	479.889191	21.072437	54.059933
Gdap1	Gdap1	chr1	+	17145373	17164271	0.257745	0.011302	0.028994
LOC108167615	LOC108167615	chr1	+	17097969	17100793	0.000000	0.000000	0.000000
Gm31982	Gm31982	chr1	-	17098573	17124568	0.000000	0.000000	0.000000
Gm28783	Gm28783	chr1	+	17120597	17128971	0.727954	0.031920	0.081890
Ly96	Ly96	chr1	+	16688456	16709605	310.311768	13.618442	34.937210
Tfap2b	Tfap2b	chr1	+	19208914	19238845	0.329034	0.017413	0.044672
Jph1	Jph1	chr1	-	16942104	17097904	0.654990	0.213284	0.547166
Gm16070	Gm16070	chr1	-	17676027	17727646	0.000000	0.000000	0.000000
Crispld1	Crispld1	chr1	+	17727029	17767235	1.806252	0.403000	1.033870
Gm28153	Gm28153	chr1	-	17751286	17944776	1.101664	0.048307	0.123929
Mcm3	Mcm3	chr1	-	20803014	20820213	518.084229	22.717703	58.280754
Paqr8	Paqr8	chr1	+	20890622	20939650	1.697477	0.719042	1.844654
Efhc1	Efhc1	chr1	+	20951550	20990841	122.641220	5.746812	14.743065
Tram2	Tram2	chr1	-	21001397	21079225	32.502159	1.425201	3.656260
Tmem14a	Tmem14a	chr1	+	21166436	21230167	9.382298	2.811183	7.211903
Gm32947	Gm32947	chr1	-	21189046	21195335	0.000000	0.000000	0.000000
Gm28836	Gm28836	chr1	-	21207234	21271685	0.000000	0.000000	0.000000
Gsta3	Gsta3	chr1	+	21240585	21265575	0.962112	0.044834	0.115017
Mir30c-2	Mir30c-2	chr1	+	23291701	23291784	1.845238	0.080913	0.207576
Ogfrl1	Ogfrl1	chr1	-	23366424	23383210	78.820770	3.478846	8.924747
Gm19673	Gm19673	chr1	-	23391678	23399959	2.015821	0.088393	0.226765
B3gat2	B3gat2	chr1	+	23761926	23847865	1.372254	0.060173	0.154369
Smap1	Smap1	chr1	-	23844825	23922450	54.230942	3.156866	8.098731
Gm26524	Gm26524	chr1	+	23978191	23999887	0.000000	0.000000	0.000000
Sdhaf4	Sdhaf4	chr1	-	23995939	24005640	819.425781	35.931358	92.179520
Fam135a	Fam135a	chr1	-	24010758	24100460	51.484852	3.323391	8.525938
Gm7846	Gm7846	chr1	-	28580381	28580768	24.371134	1.068660	2.741578
Adgrb3	Adgrb3	chr1	-	25067476	25830205	1.472776	0.070451	0.180738
Gm20172	Gm20172	chr1	-	25276404	25277954	0.000000	0.000000	0.000000
Lmbrd1	Lmbrd1	chr1	+	24678042	24766301	355.681732	36.305588	93.139572
Phf3	Phf3	chr1	-	30802342	30873925	50.476727	2.468415	6.332554
Khdrbs2	Khdrbs2	chr1	+	32172687	32705224	0.621225	0.028722	0.073685
Gm9839	Gm9839	chr1	-	32519563	32520999	0.000000	0.000000	0.000000
Gm5415	Gm5415	chr1	-	32543546	32547293	0.000000	0.000000	0.000000
Ptp4a1	Ptp4a1	chr1	-	30940303	30950181	367.565948	18.428659	47.277500
Bag2	Bag2	chr1	-	33745484	33757750	48.412746	2.312351	5.932183
Prim2	Prim2	chr1	-	33453808	33669794	2.438027	2.981740	7.649455
Gm39618	Gm39618	chr1	+	33522521	33530620	0.000000	0.000000	0.000000
1700001G17Rik	1700001G17Rik	chr1	+	33669824	33670712	6.529809	0.286328	0.734557
Gm32229	Gm32229	chr1	-	33714183	33719895	0.775222	0.033993	0.087207
Rab23	Rab23	chr1	+	33719888	33742564	29.346329	1.695972	4.350903
Gm15455	Gm15455	chr1	-	33835899	33838914	0.061671	0.002704	0.006938
Zfp451	Zfp451	chr1	-	33761541	33815456	102.436348	9.675918	24.822924
Bend6	Bend6	chr1	-	33852052	33907934	257.938934	16.567745	42.503452
Gm38471	Gm38471	chr1	-	33873086	33874756	3.047540	0.133633	0.342826
Mir5103	Mir5103	chr1	-	34433121	34433199	5.012658	0.219802	0.563888
Dst	Dst	chr1	+	33908213	34308662	7.140062	2.563945	6.577629
Mir6896	Mir6896	chr1	+	34117359	34117431	12.013699	0.526794	1.351455
LOC108167617	LOC108167617	chr1	-	34166315	34177976	0.791484	0.034706	0.089036
Ccdc115	Ccdc115	chr1	-	34436670	34439672	557.030518	24.425474	62.661934
Imp4	Imp4	chr1	+	34439829	34445747	597.748779	26.210949	67.242447
Gm38647	Gm38647	chr1	-	34657236	34667004	0.309310	0.041642	0.106831
Cfc1	Cfc1	chr1	+	34535648	34544311	0.000000	0.000000	0.000000
Prss40	Prss40	chr1	-	34536515	34560995	0.000000	0.000000	0.000000
Gm32504	Gm32504	chr1	-	34459009	34459827	0.000000	0.000000	0.000000
Ptpn18	Ptpn18	chr1	+	34459746	34473784	521.238281	23.276516	59.714352
Gm32566	Gm32566	chr1	+	34474787	34485981	15.428427	0.682752	1.751554
4930568A12Rik	4930568A12Rik	chr1	-	34477167	34499219	12.661467	0.642374	1.647967
Prss39	Prss39	chr1	+	34498430	34503062	0.000000	0.000000	0.000000
Gm32920	Gm32920	chr1	-	34685665	34688842	0.000000	0.000000	0.000000
LOC108167618	LOC108167618	chr1	-	34748272	34757061	0.069749	0.003138	0.008049
Gm32790	Gm32790	chr1	-	34759936	34792553	0.000000	0.000000	0.000000
Arhgef4	Arhgef4	chr1	+	34801722	34812754	34.941048	1.532145	3.930617
Fam168b	Fam168b	chr1	-	34813218	34843050	180.045074	7.950091	20.395430
Plekhb2	Plekhb2	chr1	+	34849941	34879585	1007.882019	89.915993	230.673508
Gm39624	Gm39624	chr1	-	36058718	36066243	7.968941	0.349434	0.896449
Hs6st1	Hs6st1	chr1	+	36068400	36106446	85.828445	3.763529	9.655084
Ankrd23	Ankrd23	chr1	-	36530193	36536556	14.696829	0.660656	1.694868
Cnnm3	Cnnm3	chr1	+	36511854	36528237	30.069935	1.597806	4.099066
Ankrd39	Ankrd39	chr1	-	36538171	36547440	48.990612	2.481864	6.367058
Uggt1	Uggt1	chr1	-	36140028	36244302	232.425629	10.569110	27.114349
Mir6897	Mir6897	chr1	-	36144252	36144313	0.000000	0.000000	0.000000
Gm39625	Gm39625	chr1	+	36244383	36250542	0.474227	0.020795	0.053347
Neurl3	Neurl3	chr1	-	36264602	36274674	427.442566	21.275854	54.581791
Arid5a	Arid5a	chr1	+	36307733	36324036	123.117363	5.541132	14.215405
Kansl3	Kansl3	chr1	-	36335730	36369193	97.072838	9.612304	24.659727
Mir6898	Mir6898	chr1	-	36348682	36348758	1.584416	0.069476	0.178235
Fer1l5	Fer1l5	chr1	+	36372183	36422110	28.801725	1.290925	3.311782
Lman2l	Lman2l	chr1	-	36422063	36445272	700.485474	43.149437	110.697006
Gm33401	Gm33401	chr1	+	36461978	36462873	2.132584	0.093513	0.239900
Gm33454	Gm33454	chr1	-	36464718	36471546	8.490452	0.372302	0.955115
Cnnm4	Cnnm4	chr1	+	36471597	36508776	216.871887	9.509710	24.396530
Fam178b	Fam178b	chr1	-	36562696	36683190	2.530869	0.648971	1.664892
Sema4c	Sema4c	chr1	-	36548639	36558381	176.877838	10.919727	28.013834
Cox5b	Cox5b	chr1	+	36691487	36693388	2140.785645	93.872246	240.823013
4933424G06Rik	4933424G06Rik	chr1	+	36714538	36757960	0.000000	0.000000	0.000000
Gm33533	Gm33533	chr1	-	36714602	36744792	0.000000	0.000000	0.000000
Zap70	Zap70	chr1	+	36761798	36782821	3.198662	0.554572	1.422718
Actr1b	Actr1b	chr1	-	36699200	36710017	644.004883	32.135044	82.440315
Vwa3b	Vwa3b	chr1	+	37028812	37187608	5.746312	0.549817	1.410519
Gm39626	Gm39626	chr1	-	37042567	37046351	0.000000	0.000000	0.000000
Gm37020	Gm37020	chr1	-	37132273	37150509	0.000000	0.000000	0.000000
Tmem131	Tmem131	chr1	-	36792189	36939874	40.360626	1.997921	5.125533
Inpp4a	Inpp4a	chr1	+	37299838	37410740	9.833809	4.945133	12.686410
4930439A04Rik	4930439A04Rik	chr1	-	37328916	37334216	0.765803	0.103120	0.264547
2010300C02Rik	2010300C02Rik	chr1	-	37611676	37720090	0.806177	0.375656	0.963720
LOC102637491	LOC102637491	chr1	+	37614507	37615373	0.000000	0.000000	0.000000
LOC102637336	LOC102637336	chr1	+	37653241	37671961	0.000000	0.000000	0.000000
Gm39628	Gm39628	chr1	+	37684600	37696393	0.000000	0.000000	0.000000
Coa5	Coa5	chr1	-	37417085	37430103	453.933441	19.904726	51.064251
Unc50	Unc50	chr1	+	37430139	37439124	882.933655	44.648315	114.542282
Mgat4a	Mgat4a	chr1	-	37439340	37541047	190.486633	8.804134	22.586422
4930594C11Rik	4930594C11Rik	chr1	-	37485851	37488605	21.177858	0.928637	2.382357
Gm39627	Gm39627	chr1	-	37499037	37499941	0.000000	0.000000	0.000000
Tsga10	Tsga10	chr1	-	37754570	37866737	34.163719	3.899073	10.002812
Lyg2	Lyg2	chr1	-	37905923	37916493	1.453588	0.063739	0.163518
Lipt1	Lipt1	chr1	+	37868513	37876298	6.070283	0.751666	1.928349
Mitd1	Mitd1	chr1	-	37878888	37890442	62.663197	5.779016	14.825681
Mrpl30	Mrpl30	chr1	+	37890471	37898338	218.342377	31.237158	80.136856
Txndc9	Txndc9	chr1	-	37983867	37997725	238.719971	14.871196	38.151062
Lonrf2	Lonrf2	chr1	-	38793652	38836715	0.984846	0.043185	0.110788
Chst10	Chst10	chr1	-	38863872	38898263	13.153108	0.617665	1.584579
Aff3	Aff3	chr1	-	38175393	38628333	3.761692	0.165103	0.423562
Gm16150	Gm16150	chr1	+	38232302	38247651	4.572655	0.201060	0.515805
LOC108167619	LOC108167619	chr1	+	38472197	38488148	0.000000	0.000000	0.000000
Eif5b	Eif5b	chr1	+	37998010	38055579	166.622803	7.306316	18.743868
Gm34448	Gm34448	chr1	-	38023490	38030460	0.599303	0.026279	0.067417
Rev1	Rev1	chr1	-	38052786	38129920	14.344492	0.791797	2.031303
Pdcl3	Pdcl3	chr1	+	38987814	38997236	688.466614	30.188875	77.447548
Npas2	Npas2	chr1	+	39193715	39363240	0.561594	0.447425	1.147839
Snord89	Snord89	chr1	-	39548747	39548840	0.744681	0.032654	0.083771
Cnot11	Cnot11	chr1	+	39535802	39546881	17.438169	0.764654	1.961669
Rpl31	Rpl31	chr1	+	39367851	39371911	682.187805	35.016117	89.831520
Tbc1d8	Tbc1d8	chr1	-	39371495	39478775	148.752518	8.639094	22.163023
Rnf149	Rnf149	chr1	-	39551294	39577438	30.632727	2.297467	5.894000
Gm3646	Gm3646	chr1	-	39804141	39805332	0.000000	0.000000	0.000000
Rfx8	Rfx8	chr1	-	39665299	39720989	0.430450	0.022989	0.058977
Creg2	Creg2	chr1	-	39618406	39651182	2.665225	0.116869	0.299819
D930019O06Rik	D930019O06Rik	chr1	+	39650106	39658419	0.129037	0.009672	0.024813
Gm16894	Gm16894	chr1	-	40076212	40085851	7.531468	0.330251	0.847236
Il1r2	Il1r2	chr1	+	40083308	40125230	0.992107	0.518876	1.331142
Map4k4	Map4k4	chr1	+	39900912	40026310	36.229889	1.706629	4.378243
Il1r1	Il1r1	chr1	+	40225014	40316201	11.054010	3.582209	9.189919
Il18rap	Il18rap	chr1	+	40515362	40551707	2.822565	0.126553	0.324662
Gm35801	Gm35801	chr1	-	40572183	40580519	0.000000	0.000000	0.000000
Slc9a4	Slc9a4	chr1	+	40579713	40630731	1.465637	0.071055	0.182286
Slc9a2	Slc9a2	chr1	+	40681712	40768885	10.698826	0.469137	1.203541
Il1rl1	Il1rl1	chr1	+	40404864	40465418	9.029576	1.792769	4.599230
Il18r1	Il18r1	chr1	+	40465552	40500854	0.000000	0.000000	0.000000
Il1rl2	Il1rl2	chr1	+	40324438	40367555	186.163467	12.257046	31.444637
Tmem182	Tmem182	chr1	+	40805573	40856887	3.504009	0.267046	0.685089
Gm37915	Gm37915	chr1	+	40770324	40785367	0.038140	0.007275	0.018664
Mfsd9	Mfsd9	chr1	-	40772040	40790657	58.697651	2.573859	6.603065
LOC108167622	LOC108167622	chr1	+	42738847	42744791	0.174061	0.007632	0.019581
Pou3f3	Pou3f3	chr1	+	42697146	42700210	1.640457	0.071933	0.184540
2900092D14Rik	2900092D14Rik	chr1	+	42700336	42703176	4.045054	0.177373	0.455040
Pantr1	Pantr1	chr1	-	42648200	42694825	18.793041	0.824064	2.114082
Gm42411	Gm42411	chr1	+	42682365	42696565	0.000000	0.000000	0.000000
Gpr45	Gpr45	chr1	+	42952872	43035451	0.000000	0.000000	0.000000
Mrps9	Mrps9	chr1	+	42851233	42905683	63.554668	11.310046	29.015171
Fhl2	Fhl2	chr1	-	43123071	43198299	0.879553	0.041917	0.107536
Gm8210	Gm8210	chr1	+	43189057	43189765	0.414669	0.018183	0.046647
Gm38628	Gm38628	chr1	+	43680426	43695980	0.417276	0.018297	0.046941
Nck2	Nck2	chr1	+	43445751	43570518	0.168288	0.007379	0.018931
Tgfbrap1	Tgfbrap1	chr1	-	43047265	43098637	138.235764	6.806885	17.462610
Gm28782	Gm28782	chr1	+	43056056	43057134	0.000000	0.000000	0.000000
LOC108167597	LOC108167597	chr1	+	43092280	43093842	0.000000	0.000000	0.000000
AI597479	AI597479	chr1	+	43098710	43115946	154.336990	6.767590	17.361803
1500015O10Rik	1500015O10Rik	chr1	+	43730602	43742564	4274.319824	187.426529	480.830292
LOC102632770	LOC102632770	chr1	+	43887980	43889727	11.244279	0.493055	1.264901
Uxs1	Uxs1	chr1	-	43747850	43827819	195.442673	10.347159	26.544950
Tex30	Tex30	chr1	-	44086613	44102495	133.152451	6.560065	16.829411
Tpp2	Tpp2	chr1	+	43933865	44003000	273.859863	12.441554	31.917982
Kdelc1	Kdelc1	chr1	-	44106546	44118926	93.246834	4.747342	12.178990
Bivm	Bivm	chr1	+	44118962	44144771	56.941456	3.026240	7.763616
Ercc5	Ercc5	chr1	+	44146981	44181260	98.895264	5.666726	14.537608
Col3a1	Col3a1	chr1	+	45311538	45349706	2.062904	0.090457	0.232062
Col5a2	Col5a2	chr1	-	45374331	45503282	7.451247	0.326733	0.838212
Gm39635	Gm39635	chr1	-	44522564	44551457	0.000000	0.000000	0.000000
Gulp1	Gulp1	chr1	+	44551497	44796838	2.047264	4.220429	10.827231
4930521E06Rik	4930521E06Rik	chr1	-	44739675	44744949	0.000000	0.000000	0.000000
Gm30900	Gm30900	chr1	-	45826151	45830144	0.000000	0.000000	0.000000
Wdr75	Wdr75	chr1	+	45795153	45823638	101.081581	6.434229	16.506588
Dnah7b	Dnah7b	chr1	+	46065794	46373551	1.329485	0.160657	0.412154
Gm31046	Gm31046	chr1	-	46221792	46233437	0.000000	0.000000	0.000000
Slc40a1	Slc40a1	chr1	-	45908070	45926536	2560.337158	116.104874	297.859314
LOC108167624	LOC108167624	chr1	+	50900542	50914773	0.196778	0.008629	0.022136
Tmeff2	Tmeff2	chr1	+	50927523	51187270	50.029648	2.193772	5.627976
Dnah7c	Dnah7c	chr1	+	46424245	46807477	0.897696	0.046758	0.119955
Slc39a10	Slc39a10	chr1	-	46807544	46925773	172.966980	11.289706	28.962992
9330175M20Rik	9330175M20Rik	chr1	-	51218386	51333779	0.000000	0.000000	0.000000
Sdpr	Sdpr	chr1	+	51289126	51302960	208.182327	9.128678	23.419016
Nabp1	Nabp1	chr1	-	51465806	51478414	24.336037	2.434257	6.244924
Gm31812	Gm31812	chr1	-	52107293	52113890	5.767790	0.252914	0.648835
Stat4	Stat4	chr1	+	51987106	52107189	1.485468	0.137040	0.351567
Myo1b	Myo1b	chr1	-	51749758	51915978	211.227386	11.710712	30.043053
Gm33795	Gm33795	chr1	+	51916287	51919988	0.346108	0.015177	0.038935
Stat1	Stat1	chr1	+	52119438	52161865	332.806763	15.965197	40.957649
Gm31867	Gm31867	chr1	-	52249320	52258151	0.761384	0.037560	0.096357
Gls	Gls	chr1	-	52163449	52233719	12.391068	1.955023	5.015482
Nab1	Nab1	chr1	-	52455849	52500448	21.582680	1.068037	2.739977
Mfsd6	Mfsd6	chr1	-	52656299	52727462	4.357605	0.292815	0.751196
Tmem194b	Tmem194b	chr1	+	52568535	52651919	13.087410	1.731949	4.443200
Gm28178	Gm28178	chr1	-	52570014	52580292	0.000000	0.000000	0.000000
Inpp1	Inpp1	chr1	-	52785425	52817688	54.616962	5.833468	14.965374
Hibch	Hibch	chr1	+	52845038	52920986	137.225250	6.017250	15.436855
1700019D03Rik	1700019D03Rik	chr1	-	52922320	52991340	4.675499	0.790848	2.028869
1700019A02Rik	1700019A02Rik	chr1	-	53158573	53188650	0.996587	0.057578	0.147713
Pms1	Pms1	chr1	-	53189187	53297028	47.603527	2.232483	5.727286
Ormdl1	Ormdl1	chr1	+	53297095	53310245	334.679321	14.675500	37.649021
Osgepl1	Osgepl1	chr1	+	53312892	53326343	82.133583	5.408699	13.875657
Asnsd1	Asnsd1	chr1	-	53344617	53352752	250.544632	11.324974	29.053469
Ccdc150	Ccdc150	chr1	+	54250661	54368727	0.005229	0.001901	0.004877
Hecw2	Hecw2	chr1	-	53806872	54195034	3.142878	0.165118	0.423600
Mir7681	Mir7681	chr1	+	53849424	53849495	0.694444	0.030451	0.078120
Dnah7a	Dnah7a	chr1	-	53396995	53708118	0.514678	0.030153	0.077355
Gm32311	Gm32311	chr1	+	53704477	53760971	1.399222	0.172354	0.442163
Stk17b	Stk17b	chr1	-	53755512	53785215	324.608612	14.253237	36.565735
Gtf3c3	Gtf3c3	chr1	-	54395877	54439026	107.104530	4.696473	12.048491
Pgap1	Pgap1	chr1	-	54473000	54557684	12.272332	0.538135	1.380549
Ankrd44	Ankrd44	chr1	-	54645340	54926732	344.853973	19.584538	50.242828
4930444A19Rik	4930444A19Rik	chr1	+	54681198	54766354	1.493712	0.091836	0.235598
Sf3b1	Sf3b1	chr1	-	54985169	55027493	521.685852	31.197828	80.035957
Coq10b	Coq10b	chr1	+	55052770	55072702	219.905945	9.661410	24.785706
Hspd1	Hspd1	chr1	-	55077834	55088217	1307.087769	61.924309	158.862701
Hspe1	Hspe1	chr1	+	55088148	55091317	924.705017	40.547794	104.022675
Rftn2	Rftn2	chr1	-	55170159	55227065	4.735752	0.772276	1.981222
Gm10561	Gm10561	chr1	+	55226661	55235534	1.260251	0.071421	0.183226
Mars2	Mars2	chr1	+	55237177	55240058	42.503819	1.863769	4.781374
Boll	Boll	chr1	-	55248711	55364059	0.575283	0.029178	0.074855
Mob4	Mob4	chr1	+	55131245	55154899	318.884247	13.989281	35.888573
BC055402	BC055402	chr1	-	57200645	57214996	0.000000	0.000000	0.000000
LOC108167625	LOC108167625	chr1	-	55404264	55405956	0.761720	0.033401	0.085688
Plcl1	Plcl1	chr1	+	55405946	55754285	38.805325	1.701592	4.365320
Gm6644	Gm6644	chr1	-	55443695	55445063	31.617239	1.386398	3.556712
Gm39642	Gm39642	chr1	-	55502042	55506499	4.791255	0.210094	0.538982
Satb2	Satb2	chr1	-	56793981	56980448	3.015708	0.148166	0.380109
9130024F11Rik	9130024F11Rik	chr1	+	56971469	56975196	0.642167	0.028159	0.072239
1700066M21Rik	1700066M21Rik	chr1	+	57377595	57385423	58.428143	2.941713	7.546770
Tyw5	Tyw5	chr1	-	57388235	57406674	53.861683	3.155211	8.094482
9430016H08Rik	9430016H08Rik	chr1	+	57406548	57415958	187.814026	8.235539	21.127729
Kctd18	Kctd18	chr1	-	57955101	57970084	34.155624	2.870213	7.363340
Sgol2a	Sgol2a	chr1	+	57985340	58026277	1.441766	0.138207	0.354562
Spats2l	Spats2l	chr1	+	57774162	57948398	6.627095	2.911081	7.468185
Aox3	Aox3	chr1	+	58113135	58200452	0.372474	0.028768	0.073803
Gm39643	Gm39643	chr1	-	58115415	58140751	0.000000	0.000000	0.000000
Aox1	Aox1	chr1	+	58029806	58106410	36.365826	2.071109	5.313291
Aox2	Aox2	chr1	+	58278326	58379264	0.000000	0.000000	0.000000
Gm15759	Gm15759	chr1	-	58289415	58315429	0.000000	0.000000	0.000000
Bzw1	Bzw1	chr1	+	58393136	58407354	1457.701416	90.206047	231.417603
Clk1	Clk1	chr1	-	58411988	58424088	451.759705	32.279781	82.811638
Gm20257	Gm20257	chr1	+	58652641	58655831	11.631411	0.510031	1.308450
Als2cr12	Als2cr12	chr1	-	58656926	58696009	0.201258	0.017700	0.045409
Ppil3	Ppil3	chr1	-	58430993	58445527	31.002375	4.727843	12.128965
Nif3l1	Nif3l1	chr1	+	58445156	58462276	146.106567	8.635790	22.154547
Orc2	Orc2	chr1	-	58462771	58505109	118.375740	5.194397	13.325880
Gm15834	Gm15834	chr1	+	58505135	58538839	0.835593	0.055946	0.143527
Fam126b	Fam126b	chr1	-	58522806	58586333	58.394482	2.650008	6.798419
Ndufb3	Ndufb3	chr1	+	58586397	58595964	554.550659	24.316736	62.382965
Gm28802	Gm28802	chr1	-	58849791	58896695	0.074074	0.003248	0.008333
Cflar	Cflar	chr1	+	58711307	58759209	149.222946	10.436876	26.775114
Gm39646	Gm39646	chr1	-	58767583	58791874	0.310302	0.013624	0.034951
Casp8	Casp8	chr1	+	58795228	58847503	703.308899	52.595806	134.931046
Trak2	Trak2	chr1	-	58900449	58973482	125.642784	6.730924	17.267738
Stradb	Stradb	chr1	+	58973527	58995126	323.114014	14.482898	37.154911
Als2cr11b	Als2cr11b	chr1	-	58994773	59022925	0.189060	0.008290	0.021268
Gm33774	Gm33774	chr1	-	59455328	59458627	0.000000	0.000000	0.000000
Cdk15	Cdk15	chr1	+	59256861	59352612	1.435526	0.159001	0.407907
Fzd7	Fzd7	chr1	+	59482147	59486955	36.817009	1.614405	4.141649
Gm973	Gm973	chr1	+	59516264	59636417	10.575788	1.414218	3.628083
Gm39649	Gm39649	chr1	-	59532995	59537221	0.000000	0.000000	0.000000
Gm28411	Gm28411	chr1	-	59542117	59548804	0.000000	0.000000	0.000000
Gm39648	Gm39648	chr1	-	59582482	59596208	0.158822	0.010624	0.027256
Gm33833	Gm33833	chr1	-	59612058	59619439	0.000000	0.000000	0.000000
Tmem237	Tmem237	chr1	-	59100584	59120695	1537.059937	87.570152	224.655396
Mpp4	Mpp4	chr1	-	59120935	59163389	2.783017	0.126331	0.324093
Als2	Als2	chr1	-	59162756	59237231	74.942711	4.016793	10.304813
Gm33667	Gm33667	chr1	+	59237378	59239022	3.309524	0.145121	0.372298
Sumo1	Sumo1	chr1	-	59639434	59670834	1771.948975	77.698967	199.331528
Nop58	Nop58	chr1	+	59684951	59711510	256.978546	12.128593	31.115099
Snord70	Snord70	chr1	+	59691958	59692010	2.301887	0.100936	0.258946
Snord11	Snord11	chr1	+	59704808	59704870	0.000000	0.000000	0.000000
Bmpr2	Bmpr2	chr1	+	59764270	59878081	92.479279	4.229369	10.850163
Fam117b	Fam117b	chr1	+	59913006	59985348	143.730392	6.302497	16.168638
Ica1l	Ica1l	chr1	-	59989068	60043512	1.195998	0.111581	0.286253
Wdr12	Wdr12	chr1	-	60076868	60098500	155.294388	7.810195	20.036537
Carf	Carf	chr1	+	60098221	60153953	22.954002	1.351620	3.467492
