Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Gm31982	Gm31982	chr1	-	17098573	17124568	0.000000	0.000000	0.000000
Gm28783	Gm28783	chr1	+	17120597	17128971	1.123936	0.043405	0.108395
Gdap1	Gdap1	chr1	+	17145373	17164271	1.439563	0.055594	0.138835
Tfap2d	Tfap2d	chr1	+	19103022	19168592	0.000000	0.000000	0.000000
Tfap2b	Tfap2b	chr1	+	19208914	19238845	0.728873	0.034166	0.085323
Gm16070	Gm16070	chr1	-	17676027	17727646	0.000000	0.000000	0.000000
Crispld1	Crispld1	chr1	+	17727029	17767235	2.128429	0.390399	0.974945
Gm28153	Gm28153	chr1	-	17751286	17944776	0.000000	0.000000	0.000000
Tmem70	Tmem70	chr1	+	16665191	16678275	559.871826	21.655102	54.079422
Ly96	Ly96	chr1	+	16688456	16709605	646.373108	24.968994	62.355225
Mcm3	Mcm3	chr1	-	20803014	20820213	657.505920	25.392000	63.411598
Paqr8	Paqr8	chr1	+	20890622	20939650	2.043900	0.761439	1.901547
Efhc1	Efhc1	chr1	+	20951550	20990841	6.985581	0.289029	0.721794
Tram2	Tram2	chr1	-	21001397	21079225	27.218704	1.051150	2.625043
Tmem14a	Tmem14a	chr1	+	21166436	21230167	4.595452	1.199685	2.995980
Gm32947	Gm32947	chr1	-	21189046	21195335	0.000000	0.000000	0.000000
Gm28836	Gm28836	chr1	-	21207234	21271685	0.000000	0.000000	0.000000
Gsta3	Gsta3	chr1	+	21240585	21265575	0.318634	0.013077	0.032657
Kcnq5	Kcnq5	chr1	-	21398399	21962650	0.785696	0.030781	0.076870
Rims1	Rims1	chr1	-	22288422	22805724	0.491158	0.018968	0.047369
Ogfrl1	Ogfrl1	chr1	-	23366424	23383210	163.961502	6.374594	15.919311
Gm19673	Gm19673	chr1	-	23391678	23399959	1.768140	0.068283	0.170524
B3gat2	B3gat2	chr1	+	23761926	23847865	6.230735	0.240623	0.600908
Smap1	Smap1	chr1	-	23844825	23922450	71.968025	3.653759	9.124556
Gm26524	Gm26524	chr1	+	23978191	23999887	0.000000	0.000000	0.000000
Sdhaf4	Sdhaf4	chr1	-	23995939	24005640	679.586182	26.244711	65.541077
Fam135a	Fam135a	chr1	-	24010758	24100460	54.941048	3.063483	7.650456
Gm7846	Gm7846	chr1	-	28580381	28580768	51.494846	1.988662	4.966299
Adgrb3	Adgrb3	chr1	-	25067476	25830205	0.000000	0.000000	0.000000
Gm20172	Gm20172	chr1	-	25276404	25277954	0.379755	0.014666	0.036625
Lmbrd1	Lmbrd1	chr1	+	24678042	24766301	326.800629	29.154716	72.808250
Phf3	Phf3	chr1	-	30802342	30873925	59.184895	2.501745	6.247622
Khdrbs2	Khdrbs2	chr1	+	32172687	32705224	1.324245	0.089712	0.224039
Gm9839	Gm9839	chr1	-	32519563	32520999	0.000000	0.000000	0.000000
Gm5415	Gm5415	chr1	-	32543546	32547293	0.055496	0.002143	0.005352
Prim2	Prim2	chr1	-	33453808	33669794	3.296355	3.550378	8.866380
Gm39618	Gm39618	chr1	+	33522521	33530620	0.000000	0.000000	0.000000
1700001G17Rik	1700001G17Rik	chr1	+	33669824	33670712	6.772779	0.261556	0.653185
Ptp4a1	Ptp4a1	chr1	-	30940303	30950181	439.035980	19.063913	47.608429
Bag2	Bag2	chr1	-	33745484	33757750	17.199291	0.723499	1.806798
Gm32229	Gm32229	chr1	-	33714183	33719895	0.000000	0.000000	0.000000
Rab23	Rab23	chr1	+	33719888	33742564	26.629404	1.364682	3.408029
Gm15455	Gm15455	chr1	-	33835899	33838914	0.419761	0.016211	0.040483
Zfp451	Zfp451	chr1	-	33761541	33815456	113.060966	9.655683	24.113194
Bend6	Bend6	chr1	-	33852052	33907934	441.340424	24.874395	62.118984
Gm38471	Gm38471	chr1	-	33873086	33874756	2.663887	0.102876	0.256912
Mir5103	Mir5103	chr1	-	34433121	34433199	10.291140	0.397430	0.992505
Dst	Dst	chr1	+	33908213	34308662	9.163328	2.907055	7.259807
Mir6896	Mir6896	chr1	+	34117359	34117431	2.575342	0.099456	0.248373
LOC108167617	LOC108167617	chr1	-	34166315	34177976	0.075865	0.002930	0.007317
Ccdc115	Ccdc115	chr1	-	34436670	34439672	824.939026	31.858046	79.559288
Imp4	Imp4	chr1	+	34439829	34445747	809.623413	31.266575	78.082214
Cfc1	Cfc1	chr1	+	34535648	34544311	3.082852	0.119056	0.297318
Prss40	Prss40	chr1	-	34536515	34560995	0.000000	0.000000	0.000000
Gm32504	Gm32504	chr1	-	34459009	34459827	5.378827	0.207723	0.518748
Ptpn18	Ptpn18	chr1	+	34459746	34473784	956.065735	37.886318	94.613731
Gm32566	Gm32566	chr1	+	34474787	34485981	14.599936	0.568368	1.419390
4930568A12Rik	4930568A12Rik	chr1	-	34477167	34499219	23.883801	1.024296	2.557981
Prss39	Prss39	chr1	+	34498430	34503062	0.000000	0.000000	0.000000
Arhgef4	Arhgef4	chr1	+	34801722	34812754	45.616802	1.761660	4.399405
Fam168b	Fam168b	chr1	-	34813218	34843050	255.402954	9.926301	24.789013
Gm39624	Gm39624	chr1	-	36058718	36066243	19.919510	0.769265	1.921090
Hs6st1	Hs6st1	chr1	+	36068400	36106446	137.848083	5.323509	13.294431
Plekhb2	Plekhb2	chr1	+	34849941	34879585	612.415466	48.130581	120.196793
Cnnm3	Cnnm3	chr1	+	36511854	36528237	36.481052	1.441625	3.600178
Ankrd23	Ankrd23	chr1	-	36530193	36536556	46.370827	1.835808	4.584574
Ankrd39	Ankrd39	chr1	-	36538171	36547440	51.785519	2.319412	5.792281
Uggt1	Uggt1	chr1	-	36140028	36244302	217.867752	8.761543	21.880255
Mir6897	Mir6897	chr1	-	36144252	36144313	0.000000	0.000000	0.000000
Gm39625	Gm39625	chr1	+	36244383	36250542	0.000000	0.000000	0.000000
Neurl3	Neurl3	chr1	-	36264602	36274674	655.239502	28.199963	70.423935
Arid5a	Arid5a	chr1	+	36307733	36324036	146.546997	6.134559	15.319873
Kansl3	Kansl3	chr1	-	36335730	36369193	75.592491	6.652658	16.613722
Mir6898	Mir6898	chr1	-	36348682	36348758	2.077922	0.080247	0.200400
Fer1l5	Fer1l5	chr1	+	36372183	36422110	25.842623	1.020122	2.547558
Lman2l	Lman2l	chr1	-	36422063	36445272	674.843079	37.151703	92.779175
Gm33401	Gm33401	chr1	+	36461978	36462873	0.000000	0.000000	0.000000
Gm33454	Gm33454	chr1	-	36464718	36471546	10.263889	0.396378	0.989876
Cnnm4	Cnnm4	chr1	+	36471597	36508776	583.838928	22.547079	56.306957
Fam178b	Fam178b	chr1	-	36562696	36683190	2.761433	0.626268	1.563983
Sema4c	Sema4c	chr1	-	36548639	36558381	165.268402	9.053394	22.609097
Cox5b	Cox5b	chr1	+	36691487	36693388	1337.587036	51.655823	129.000412
Zap70	Zap70	chr1	+	36761798	36782821	5.448431	0.824238	2.058376
Actr1b	Actr1b	chr1	-	36699200	36710017	639.996887	28.212589	70.455475
Vwa3b	Vwa3b	chr1	+	37028812	37187608	0.939584	0.077756	0.194180
Gm39626	Gm39626	chr1	-	37042567	37046351	0.000000	0.000000	0.000000
Gm37020	Gm37020	chr1	-	37132273	37150509	0.000000	0.000000	0.000000
Tmem131	Tmem131	chr1	-	36792189	36939874	78.189423	3.444460	8.601871
Inpp4a	Inpp4a	chr1	+	37299838	37410740	26.308624	11.723038	29.276012
4930439A04Rik	4930439A04Rik	chr1	-	37328916	37334216	1.579309	0.200443	0.500568
2010300C02Rik	2010300C02Rik	chr1	-	37611676	37720090	0.380401	0.156743	0.391436
LOC102637491	LOC102637491	chr1	+	37614507	37615373	0.000000	0.000000	0.000000
LOC102637336	LOC102637336	chr1	+	37653241	37671961	0.000000	0.000000	0.000000
Gm39628	Gm39628	chr1	+	37684600	37696393	0.000000	0.000000	0.000000
Lipt1	Lipt1	chr1	+	37868513	37876298	3.937861	0.400212	0.999452
Tsga10	Tsga10	chr1	-	37754570	37866737	48.000565	4.691661	11.716515
Coa5	Coa5	chr1	-	37417085	37430103	549.405212	21.217295	52.986080
Unc50	Unc50	chr1	+	37430139	37439124	1323.213745	63.104824	157.592056
Mgat4a	Mgat4a	chr1	-	37439340	37541047	490.331177	20.430271	51.020641
4930594C11Rik	4930594C11Rik	chr1	-	37485851	37488605	27.929583	1.078603	2.693602
Gm39627	Gm39627	chr1	-	37499037	37499941	0.000000	0.000000	0.000000
Lyg2	Lyg2	chr1	-	37905923	37916493	1.561623	0.060308	0.150607
Mitd1	Mitd1	chr1	-	37878888	37890442	82.502495	6.789764	16.956120
Mrpl30	Mrpl30	chr1	+	37890471	37898338	260.552399	32.923714	82.220589
Lonrf2	Lonrf2	chr1	-	38793652	38836715	1.218213	0.047046	0.117488
Chst10	Chst10	chr1	-	38863872	38898263	27.754728	1.144338	2.857762
Aff3	Aff3	chr1	-	38175393	38628333	0.000000	0.000000	0.000000
Gm16150	Gm16150	chr1	+	38232302	38247651	0.000000	0.000000	0.000000
LOC108167619	LOC108167619	chr1	+	38472197	38488148	0.007146	0.000276	0.000689
Txndc9	Txndc9	chr1	-	37983867	37997725	255.550568	15.894684	39.693890
Eif5b	Eif5b	chr1	+	37998010	38055579	189.678711	7.325139	18.293112
Gm34448	Gm34448	chr1	-	38023490	38030460	0.000000	0.000000	0.000000
Rev1	Rev1	chr1	-	38052786	38129920	13.579319	0.671635	1.677278
Npas2	Npas2	chr1	+	39193715	39363240	0.152989	0.107847	0.269326
Pdcl3	Pdcl3	chr1	+	38987814	38997236	872.810059	33.706760	84.176094
Cnot11	Cnot11	chr1	+	39535802	39546881	24.610411	0.950421	2.373493
Creg2	Creg2	chr1	-	39618406	39651182	2.957233	0.114204	0.285203
D930019O06Rik	D930019O06Rik	chr1	+	39650106	39658419	0.310812	0.020518	0.051239
Rnf149	Rnf149	chr1	-	39551294	39577438	48.040730	3.139395	7.840031
Rpl31	Rpl31	chr1	+	39367851	39371911	1099.696289	50.225311	125.427979
Tbc1d8	Tbc1d8	chr1	-	39371495	39478775	187.431885	9.585125	23.936991
Rfx8	Rfx8	chr1	-	39665299	39720989	2.363093	0.114485	0.285904
Gm3646	Gm3646	chr1	-	39804141	39805332	0.885794	0.034208	0.085428
Map4k4	Map4k4	chr1	+	39900912	40026310	73.339005	3.021149	7.544733
Gm16894	Gm16894	chr1	-	40076212	40085851	17.064102	0.658993	1.645707
Il1r2	Il1r2	chr1	+	40083308	40125230	1.361857	0.554745	1.385369
Il1r1	Il1r1	chr1	+	40225014	40316201	1.637612	0.467170	1.166667
Il18rap	Il18rap	chr1	+	40515362	40551707	10.328265	0.409895	1.023632
Gm35801	Gm35801	chr1	-	40572183	40580519	0.000000	0.000000	0.000000
Slc9a4	Slc9a4	chr1	+	40579713	40630731	0.904751	0.037800	0.094397
Il1rl1	Il1rl1	chr1	+	40404864	40465418	9.416849	1.652333	4.126382
Il1rl2	Il1rl2	chr1	+	40324438	40367555	263.927826	15.350343	38.334507
Slc9a2	Slc9a2	chr1	+	40681712	40768885	26.376181	1.018613	2.543788
Tmem182	Tmem182	chr1	+	40805573	40856887	5.625729	0.303136	0.757023
Gm37915	Gm37915	chr1	+	40770324	40785367	0.000000	0.000000	0.000000
Mfsd9	Mfsd9	chr1	-	40772040	40790657	74.894669	2.892332	7.223039
Gm36678	Gm36678	chr1	-	42399266	42427644	0.786834	0.034805	0.086920
LOC108167621	LOC108167621	chr1	-	42560407	42573333	0.000000	0.000000	0.000000
Gm28175	Gm28175	chr1	+	42257852	42310010	0.000000	0.000000	0.000000
Gm30248	Gm30248	chr1	-	42598931	42641594	0.136228	0.024865	0.062096
Gm29260	Gm29260	chr1	+	41743022	41939598	0.112236	0.074809	0.186822
Pou3f3	Pou3f3	chr1	+	42697146	42700210	0.660359	0.025502	0.063687
Pantr2	Pantr2	chr1	-	42707061	42713454	1.334773	0.051547	0.128729
2900092D14Rik	2900092D14Rik	chr1	+	42700336	42703176	5.014431	0.193651	0.483605
Pantr1	Pantr1	chr1	-	42648200	42694825	33.598900	1.297545	3.240366
Gm42411	Gm42411	chr1	+	42682365	42696565	0.079403	0.004149	0.010362
Gpr45	Gpr45	chr1	+	42952872	43035451	0.000000	0.000000	0.000000
Mrps9	Mrps9	chr1	+	42851233	42905683	75.100662	11.879679	29.667194
Fhl2	Fhl2	chr1	-	43123071	43198299	5.868390	0.246311	0.615114
Gm8210	Gm8210	chr1	+	43189057	43189765	1.554302	0.060025	0.149901
1500015O10Rik	1500015O10Rik	chr1	+	43730602	43742564	33.429054	1.290985	3.223986
Nck2	Nck2	chr1	+	43445751	43570518	0.000000	0.000000	0.000000
Tgfbrap1	Tgfbrap1	chr1	-	43047265	43098637	194.634644	8.518482	21.273258
Gm28782	Gm28782	chr1	+	43056056	43057134	2.240000	0.086506	0.216031
LOC108167597	LOC108167597	chr1	+	43092280	43093842	1.860534	0.071851	0.179435
AI597479	AI597479	chr1	+	43098710	43115946	188.681229	7.286617	18.196915
LOC102632770	LOC102632770	chr1	+	43887980	43889727	13.160755	0.508251	1.269258
Uxs1	Uxs1	chr1	-	43747850	43827819	180.127869	9.153134	22.858177
Ccdc168	Ccdc168	chr1	-	44055869	44082447	0.193652	0.007479	0.018676
Tpp2	Tpp2	chr1	+	43933865	44003000	381.730682	15.255290	38.097130
Tex30	Tex30	chr1	-	44086613	44102495	277.872742	11.671579	29.147505
Kdelc1	Kdelc1	chr1	-	44106546	44118926	120.150948	5.342152	13.340989
Bivm	Bivm	chr1	+	44118962	44144771	60.872322	2.810871	7.019607
Ercc5	Ercc5	chr1	+	44146981	44181260	133.866287	6.665996	16.647034
Col3a1	Col3a1	chr1	+	45311538	45349706	4.854421	0.187471	0.468173
Gm39635	Gm39635	chr1	-	44522564	44551457	0.000000	0.000000	0.000000
Gulp1	Gulp1	chr1	+	44551497	44796838	0.503421	0.915404	2.286045
4930521E06Rik	4930521E06Rik	chr1	-	44739675	44744949	0.000000	0.000000	0.000000
Col5a2	Col5a2	chr1	-	45374331	45503282	3.331066	0.128641	0.321257
Wdr75	Wdr75	chr1	+	45795153	45823638	132.905441	7.418781	18.526968
Slc40a1	Slc40a1	chr1	-	45908070	45926536	3729.629883	148.857574	371.742950
Tmeff2	Tmeff2	chr1	+	50927523	51187270	31.272837	1.207715	3.016035
9330175M20Rik	9330175M20Rik	chr1	-	51218386	51333779	0.000000	0.000000	0.000000
Sdpr	Sdpr	chr1	+	51289126	51302960	166.435684	6.427524	16.051495
Dnah7c	Dnah7c	chr1	+	46424245	46807477	0.300488	0.013784	0.034424
Slc39a10	Slc39a10	chr1	-	46807544	46925773	233.717499	13.447063	33.581432
Nabp1	Nabp1	chr1	-	51465806	51478414	47.205967	4.164655	10.400418
Gm33795	Gm33795	chr1	+	51916287	51919988	0.000000	0.000000	0.000000
Stat4	Stat4	chr1	+	51987106	52107189	1.442670	0.117633	0.293766
Gm31812	Gm31812	chr1	-	52107293	52113890	9.026966	0.348609	0.870584
Myo1b	Myo1b	chr1	-	51749758	51915978	287.350067	14.029165	35.035118
Stat1	Stat1	chr1	+	52119438	52161865	455.604553	20.539663	51.293827
Gls	Gls	chr1	-	52163449	52233719	17.735886	2.330961	5.821124
Gm553	Gm553	chr1	+	52504495	52520703	0.000000	0.000000	0.000000
Nab1	Nab1	chr1	-	52455849	52500448	30.387474	1.532151	3.826249
Mfsd6	Mfsd6	chr1	-	52656299	52727462	7.862618	0.467179	1.166689
Tmem194b	Tmem194b	chr1	+	52568535	52651919	18.246777	2.125283	5.307483
Gm28178	Gm28178	chr1	-	52570014	52580292	0.000000	0.000000	0.000000
Inpp1	Inpp1	chr1	-	52785425	52817688	39.804234	3.383122	8.448691
Hibch	Hibch	chr1	+	52845038	52920986	159.579971	6.162765	15.390311
1700019D03Rik	1700019D03Rik	chr1	-	52922320	52991340	5.373371	0.532827	1.330633
1700019A02Rik	1700019A02Rik	chr1	-	53158573	53188650	0.000000	0.000000	0.000000
Pms1	Pms1	chr1	-	53189187	53297028	59.746254	2.460997	6.145864
Ormdl1	Ormdl1	chr1	+	53297095	53310245	476.766510	18.412086	45.980614
Osgepl1	Osgepl1	chr1	+	53312892	53326343	64.116791	3.560781	8.892362
Asnsd1	Asnsd1	chr1	-	53344617	53352752	254.886597	10.491303	26.199997
Ccdc150	Ccdc150	chr1	+	54250661	54368727	0.008551	0.002738	0.006838
Hecw2	Hecw2	chr1	-	53806872	54195034	0.733582	0.033997	0.084902
Mir7681	Mir7681	chr1	+	53849424	53849495	0.000000	0.000000	0.000000
Gtf3c3	Gtf3c3	chr1	-	54395877	54439026	167.696060	6.476198	16.173050
Dnah7a	Dnah7a	chr1	-	53396995	53708118	0.000000	0.000000	0.000000
Gm32311	Gm32311	chr1	+	53704477	53760971	2.495539	0.270728	0.676090
Stk17b	Stk17b	chr1	-	53755512	53785215	623.328247	24.135677	60.274174
Pgap1	Pgap1	chr1	-	54473000	54557684	13.917478	0.537474	1.342238
Ankrd44	Ankrd44	chr1	-	54645340	54926732	401.549927	20.194429	50.431671
4930444A19Rik	4930444A19Rik	chr1	+	54681198	54766354	1.969770	0.119330	0.298003
Sf3b1	Sf3b1	chr1	-	54985169	55027493	703.091492	37.007530	92.419128
Rftn2	Rftn2	chr1	-	55170159	55227065	4.525747	0.626074	1.563498
Gm10561	Gm10561	chr1	+	55226661	55235534	2.696018	0.134563	0.336045
Mob4	Mob4	chr1	+	55131245	55154899	464.506317	17.954079	44.836830
Mars2	Mars2	chr1	+	55237177	55240058	65.238724	2.519433	6.291794
Coq10b	Coq10b	chr1	+	55052770	55072702	301.641632	11.690996	29.195995
Hspd1	Hspd1	chr1	-	55077834	55088217	1054.716187	44.489540	111.104004
Hspe1	Hspe1	chr1	+	55088148	55091317	1112.026489	42.944981	107.246758
Gm32949	Gm32949	chr1	+	55888972	55917219	0.000000	0.000000	0.000000
Gm38484	Gm38484	chr1	+	57002504	57042519	3.759127	0.148038	0.369696
Satb2	Satb2	chr1	-	56793981	56980448	3.528289	0.152861	0.381742
9130024F11Rik	9130024F11Rik	chr1	+	56971469	56975196	1.347909	0.052054	0.129996
LOC108167625	LOC108167625	chr1	-	55404264	55405956	0.000000	0.000000	0.000000
Plcl1	Plcl1	chr1	+	55405946	55754285	51.880550	2.003558	5.003497
Gm6644	Gm6644	chr1	-	55443695	55445063	46.814465	1.807912	4.514910
Gm39642	Gm39642	chr1	-	55502042	55506499	2.802539	0.108230	0.270284
Spats2l	Spats2l	chr1	+	57774162	57948398	0.614282	0.234094	0.584605
Sgol2a	Sgol2a	chr1	+	57985340	58026277	2.728587	0.230360	0.575280
Aox1	Aox1	chr1	+	58029806	58106410	1.615872	0.080930	0.202107
Kctd18	Kctd18	chr1	-	57955101	57970084	37.157364	2.607153	6.510859
Aox3	Aox3	chr1	+	58113135	58200452	0.714389	0.048595	0.121355
Gm39643	Gm39643	chr1	-	58115415	58140751	0.000000	0.000000	0.000000
1700066M21Rik	1700066M21Rik	chr1	+	57377595	57385423	83.932655	3.966747	9.906182
Tyw5	Tyw5	chr1	-	57388235	57406674	49.887115	2.519561	6.292114
9430016H08Rik	9430016H08Rik	chr1	+	57406548	57415958	232.850327	8.992369	22.456697
Gm20257	Gm20257	chr1	+	58652641	58655831	20.001068	0.772415	1.928956
Bzw1	Bzw1	chr1	+	58393136	58407354	1901.999512	103.846039	259.335327
Clk1	Clk1	chr1	-	58411988	58424088	842.333313	51.309746	128.136154
Ppil3	Ppil3	chr1	-	58430993	58445527	46.163681	6.450078	16.107819
Nif3l1	Nif3l1	chr1	+	58445156	58462276	172.774368	9.050145	22.600983
Orc2	Orc2	chr1	-	58462771	58505109	143.292633	5.536441	13.826189
Gm15834	Gm15834	chr1	+	58505135	58538839	1.416644	0.062471	0.156010
Fam126b	Fam126b	chr1	-	58522806	58586333	69.576271	2.768625	6.914104
Ndufb3	Ndufb3	chr1	+	58586397	58595964	610.430664	23.574018	58.871536
Cdk15	Cdk15	chr1	+	59256861	59352612	0.602105	0.050204	0.125375
Fzd7	Fzd7	chr1	+	59482147	59486955	27.912872	1.077958	2.691991
Tmem237	Tmem237	chr1	-	59100584	59120695	283.815094	14.312371	35.742374
Mpp4	Mpp4	chr1	-	59120935	59163389	0.000000	0.000000	0.000000
Als2	Als2	chr1	-	59162756	59237231	49.937908	2.123708	5.303548
Gm33667	Gm33667	chr1	+	59237378	59239022	1.973389	0.076210	0.190319
Cflar	Cflar	chr1	+	58711307	58759209	208.763718	12.849648	32.089504
Gm39646	Gm39646	chr1	-	58767583	58791874	0.000000	0.000000	0.000000
Casp8	Casp8	chr1	+	58795228	58847503	981.644348	64.908073	162.095337
Gm28802	Gm28802	chr1	-	58849791	58896695	0.000000	0.000000	0.000000
Trak2	Trak2	chr1	-	58900449	58973482	70.412651	3.311257	8.269223
Stradb	Stradb	chr1	+	58973527	58995126	409.172852	16.231977	40.536221
Als2cr11b	Als2cr11b	chr1	-	58994773	59022925	0.000000	0.000000	0.000000
Gm973	Gm973	chr1	+	59516264	59636417	0.521126	0.057339	0.143194
Gm39649	Gm39649	chr1	-	59532995	59537221	0.000000	0.000000	0.000000
Gm28411	Gm28411	chr1	-	59542117	59548804	0.000000	0.000000	0.000000
Gm39648	Gm39648	chr1	-	59582482	59596208	0.000000	0.000000	0.000000
Gm33833	Gm33833	chr1	-	59612058	59619439	0.000000	0.000000	0.000000
Sumo1	Sumo1	chr1	-	59639434	59670834	1954.342407	75.474091	188.481918
Nop58	Nop58	chr1	+	59684951	59711510	353.034882	14.670902	36.637733
Snord70	Snord70	chr1	+	59691958	59692010	0.000000	0.000000	0.000000
Snord11	Snord11	chr1	+	59704808	59704870	0.000000	0.000000	0.000000
Bmpr2	Bmpr2	chr1	+	59764270	59878081	123.935562	4.889748	12.211198
Ica1l	Ica1l	chr1	-	59989068	60043512	0.616101	0.040965	0.102302
Fam117b	Fam117b	chr1	+	59913006	59985348	204.720993	7.906052	19.743830
Wdr12	Wdr12	chr1	-	60076868	60098500	196.837753	8.697066	21.719238
Carf	Carf	chr1	+	60098221	60153953	62.251499	3.049984	7.616743
Nbeal1	Nbeal1	chr1	+	60178625	60338328	23.827835	1.366674	3.413004
Cyp20a1	Cyp20a1	chr1	+	60343300	60388060	453.366882	17.541565	43.806656
Gm11578	Gm11578	chr1	-	60591420	60593335	0.321745	0.012425	0.031030
Abi2	Abi2	chr1	+	60408998	60481945	158.364944	7.368431	18.401228
Raph1	Raph1	chr1	-	60471730	60567074	3.207190	0.167198	0.417546
LOC102637269	LOC102637269	chr1	-	60522773	60523033	3.099617	0.119703	0.298935
Cd28	Cd28	chr1	+	60746388	60773359	8.086635	0.312295	0.779896
Gm38137	Gm38137	chr1	+	60860958	60894365	2.006046	0.217417	0.542957
Gm39650	Gm39650	chr1	+	60887089	60887534	0.000000	0.000000	0.000000
